user,CPU1 Temp,CPU2 Temp,Inlet Temp,Memory usage,Fan1 speed,Fan2 speed,Fan3 speed,Fan4 speed,Power consumption
nayshah,72,51,15,7.9,8750,8680,8680,8750,132.5
nayshah,61,48,10,11.13,9310,9380,9380,9310,133.5
nayshah,67,48,9,4.49,8120,8120,8120,8050,129
nayshah,72,46,10,4.61,8120,8050,8120,8120,127
nayshah,73,52,13,5.47,8470,8470,8470,8330,133.5
nayshah,64,48,9,5.41,8960,8890,8960,8960,131
nayshah,61,48,9,3.95,9450,9590,9590,9450,130.5
nayshah,52,38,11,4.11,10500,10500,10500,10500,129
nayshah,56,46,9,5.38,9170,9170,9170,9170,129.5
nayshah,50,40,12,5.22,9800,9800,9800,9800,122.5
nayshah,68,53,9,4.21,8540,8470,8680,8680,127.5
nayshah,72,53,9,11.13,8120,8120,8120,8120,135.5
nayshah,81,47,11,4.71,9380,9450,9450,9380,134.5
nayshah,73,49,10,18.84,8470,8470,8330,8330,131.5
fazhussa,55,58,9,29.95,10290,10290,10290,10290,158.5
fazhussa,86,61,9,19.3,10290,10290,10290,10290,165
fazhussa,67,53,9,13.56,8680,8540,8540,8540,162
fazhussa,78,57,11,13.31,8960,8960,8960,8960,168
fazhussa,68,51,9,15.14,9170,9170,9170,9170,162
fazhussa,75,49,8,14.19,8540,8470,8680,8540,159
fazhussa,78,50,10,20.49,9100,9170,9100,9170,163
fazhussa,75,55,10,14.71,9310,9170,9170,9310,161.5
fazhussa,77,55,9,12.53,8890,8960,8960,8890,161.5
fazhussa,72,54,9,13.92,8120,8050,8050,8120,162.5
fazhussa,71,53,11,13.35,9590,9450,9590,9590,165.5
fazhussa,83,61,12,14.23,9800,9800,9800,9800,163.5
fazhussa,77,52,10,14.5,8890,8960,8890,8890,163.5
fazhussa,48,43,9,7.84,9170,9310,9310,9170,110.5
fazhussa,72,49,10,14.24,10430,10430,10430,10430,163
fazhussa,75,53,9,13.51,9310,9310,9310,9310,164
fazhussa,77,55,10,17.82,8960,8890,8890,8890,159
fazhussa,83,48,11,31.06,10010,10010,9870,9870,162
fazhussa,72,53,13,32.59,9380,9380,9380,9380,162
fazhussa,76,55,11,14.5,8680,8750,8680,8750,159.5
fazhussa,0,0,0,12.58,0,0,0,0,
fazhussa,78,51,10,14.19,8960,8960,8960,9170,167
fazhussa,77,49,9,15.16,9590,9450,9590,9380,159
fazhussa,74,56,12,16.83,8470,8470,8470,8470,163
fazhussa,68,49,11,13.22,9450,9450,9450,9380,157
fazhussa,71,52,10,14.47,9310,9380,9310,9310,166.5
fazhussa,79,54,10,14.76,9310,9380,9310,9380,167
fazhussa,81,53,11,14.38,9450,9450,9450,9450,166
fazhussa,76,55,8,13.04,8890,8890,8890,8960,164
mdmia,40,33,9,30.71,9380,9450,9450,9450,86
mdmia,40,34,13,34.63,8750,8680,8750,8750,71.5
shahrahm,75,43,9,5.96,8750,8680,8680,8680,132.5
shahrahm,75,57,9,5.61,9450,9450,9450,9450,145
shahrahm,65,53,9,9.74,8120,8050,8050,8120,131
shahrahm,75,57,12,57.5,8680,8680,8680,8680,146.5
shahrahm,66,48,10,4.25,8960,8960,8960,9170,140.5
shahrahm,72,50,9,5.91,8120,8120,8120,8120,141.5
shahrahm,49,38,11,5.62,5740,5740,5740,5740,71
shahrahm,62,48,16,7.5,11130,11130,11130,11130,132.5
shahrahm,69,54,10,4.46,7490,7490,7420,7490,133
shahrahm,65,76,10,6.03,8750,8680,8750,8750,134.5
stalukde,63,44,9,4.01,10290,10290,10290,10220,128
stalukde,47,39,9,8.37,9590,9590,9380,9450,122.5
stalukde,55,43,10,18.23,8260,8260,8120,8260,126
stalukde,62,46,9,10.38,8680,8680,8680,8680,129.5
stalukde,65,50,11,4.25,8960,8960,8960,8890,128.5
stalukde,70,53,14,5.84,9310,9310,9310,9310,134.5
stalukde,69,49,11,5.25,8120,8050,8120,8120,130
stalukde,57,46,11,4.72,8890,8890,8890,8960,130.5
stalukde,77,46,11,4.57,8890,8890,8890,8960,128.5
stalukde,53,52,0,5.48,0,0,0,0,129.5
stalukde,76,42,9,24.86,9170,9310,9170,9170,121.5
stalukde,62,47,10,8.81,9100,9170,9100,9170,123.5
stalukde,61,47,9,5.37,8120,8120,8120,8120,130.5
stalukde,61,44,9,7.83,8680,8680,8680,8680,133
stalukde,59,43,9,4.49,9380,8540,9450,8540,121
stalukde,72,54,9,4.89,8470,8470,8470,8330,128.5
stalukde,57,44,9,9.25,8890,8960,8960,8890,125
stalukde,54,44,16,11.87,9170,9170,9310,9170,123
stalukde,71,52,12,6.65,7910,7840,7840,7910,126
stalukde,63,44,9,12.63,9170,9170,9170,9170,123.5
stalukde,51,42,9,4.64,9170,9170,9170,9170,123.5
stalukde,73,47,9,4.59,8470,8330,8330,8330,123
stalukde,56,46,10,4.98,9170,9170,9170,9170,127.5
stalukde,71,50,11,7.75,8050,8120,8120,8050,124
stalukde,70,50,10,6.56,7630,7630,7630,7700,123
stalukde,71,46,11,5.13,8260,8260,8120,8260,128.5
stalukde,60,50,11,17.43,8120,8260,8120,8260,122.5
stalukde,60,44,9,6.23,7910,7910,7840,7910,121.5
stalukde,58,43,10,15.86,8680,8680,8750,8680,122
stalukde,67,55,10,10.97,8120,8260,8260,8120,126.5
esowell,40,29,9,17.96,8680,8540,8540,8470,73
esowell,34,29,14,24.53,12250,12180,12250,12180,76
esowell,0,33,11,23.21,9870,10010,9870,9870,80
esowell,46,36,10,16.14,7490,7490,7490,7490,86.5
esowell,32,28,11,21.03,10010,10010,10010,10010,69.5
esowell,34,24,12,9.86,10850,10710,10850,10850,68.5
esowell,38,29,11,17.96,9450,9450,9450,9450,72
esowell,46,36,12,11.53,8470,8470,8470,8470,89
esowell,34,27,10,8.22,9170,9170,9170,9170,66
esowell,33,26,10,11.34,9310,9170,9170,9310,70
esowell,44,35,10,10.53,7630,7630,7630,7630,81.5
esowell,35,26,9,13.1,12460,12460,12390,12600,69.5
esowell,35,29,11,12.29,8050,8050,8120,8050,69.5
esowell,36,28,11,8.54,9380,9380,9450,9380,67
esowell,44,33,10,23.89,9170,9380,8680,9310,77.5
esowell,37,29,13,10.82,8330,8470,8470,8330,70
esowell,35,27,9,6.62,9170,9170,9170,9170,68
esowell,35,28,9,8.4,9380,9310,9380,9310,66
esowell,33,25,13,9.05,11060,10920,10920,10920,68.5
esowell,39,29,9,7.73,8890,8750,8890,8750,70
esowell,36,30,11,7.29,10710,10710,10710,10710,70.5
esowell,33,26,10,9.81,9450,9450,9450,9450,69
esowell,37,30,10,5.25,9100,9310,9310,9380,71
esowell,39,29,10,7.24,8120,8120,8120,8120,69
esowell,39,30,11,6.84,8680,8750,8680,8680,68
esowell,39,30,11,6.67,8960,8960,8960,8960,68
esowell,43,35,15,8.44,7210,7210,7210,7210,66
esowell,34,28,8,25.75,8680,8540,8540,8540,68
esowell,36,28,8,7.48,8540,8540,8540,8540,67
esowell,32,28,9,7.4,10220,10220,10220,10220,66.5
esowell,42,32,15,7.26,8890,8890,8890,8890,70
esowell,34,29,9,7.71,9800,9660,9800,9800,71
esowell,36,27,10,10.4,8120,8120,8120,8120,67
esowell,36,34,15,51.6,8750,8680,8750,8750,71.5
esowell,36,31,9,6.59,8750,8680,8680,8680,70.5
esowell,30,26,12,8.63,10850,10710,10850,10850,65
esowell,36,27,9,6.77,8680,8680,8680,8680,68.5
esowell,37,30,9,7.36,8120,8120,8120,8120,67
esowell,32,27,13,7.17,8470,8470,8470,8330,66.5
esowell,36,30,11,16.94,9380,9380,9450,9380,73
esowell,40,33,10,11.52,8680,8540,8680,8680,70
esowell,33,27,9,8.03,8890,8960,8960,8890,71
esowell,38,29,9,7.67,9450,9590,9590,9450,70
esowell,37,28,9,11.74,9170,9100,9170,9170,73
esowell,34,23,12,32.93,12460,12460,12460,12460,68
esowell,39,28,11,10.76,8540,8680,8540,8540,65
esowell,34,26,10,6.19,9170,9170,9170,9170,69.5
esowell,36,29,9,6.64,7840,7910,7910,7910,67
esowell,37,30,10,7.77,9310,9310,9310,9310,66
esowell,44,37,14,20.52,9310,9170,9310,9310,80
esowell,36,27,10,7.07,8960,8890,8890,8890,68.5
esowell,40,32,10,8.1,8680,8540,8680,8680,67.5
esowell,37,29,10,7.71,8750,8680,8680,8750,68
esowell,38,26,13,7.05,8750,8680,8680,8750,55.5
esowell,37,29,10,7.07,9310,9310,9170,9310,65.5
esowell,39,30,11,9.06,8120,8120,8050,8050,71
esowell,35,31,9,7.17,9170,9170,9170,9170,68.5
esowell,41,31,10,7.05,8470,8470,8330,8330,66.5
esowell,38,29,10,6.91,8680,8680,8680,8680,66
esowell,37,27,9,9.24,9450,9450,9380,9450,66
esowell,42,32,15,8.08,9450,8890,9380,8960,66
esowell,39,31,8,10.05,8890,8890,8890,8890,67.5
esowell,37,27,10,6.47,7630,7630,7630,7700,67.5
esowell,40,32,10,8.86,9310,9310,9310,9310,72
esowell,31,25,0,11.88,-2147483648,-2147483648,-2147483648,-2147483648,68.5
esowell,43,31,16,8.15,10080,10080,10010,10010,67.5
esowell,33,28,11,11.86,10710,10710,10710,10710,70.5
esowell,39,27,9,6.76,7840,7910,7910,7910,67
esowell,37,31,10,9.95,8960,8960,8960,9170,68.5
esowell,47,35,13,7.01,6510,6370,6510,6510,69
esowell,39,31,12,16.13,9170,9170,9170,9170,73.5
esowell,42,33,10,7.34,7630,7630,7700,7700,69.5
esowell,35,28,9,7.54,8750,8680,8680,8680,71
esowell,35,29,9,8.84,9870,10010,9870,10010,73.5
esowell,33,26,0,8.17,0,0,0,0,69
esowell,36,28,11,7.78,9450,9450,9450,9380,71
esowell,63,52,11,9.95,6160,6160,6160,6160,96
esowell,35,25,11,9.07,10500,10500,10500,10500,69
esowell,38,31,9,26.73,10220,10290,10220,10220,83
esowell,52,36,10,9.07,8960,8960,8960,9100,92.5
esowell,39,28,11,7.66,8680,8750,8680,8750,68
esowell,36,31,10,6.85,8260,8120,8120,8260,65
esowell,42,38,11,18.31,8260,8260,8120,8260,71.5
esowell,38,26,9,6.57,9310,9170,9170,9170,69.5
esowell,33,31,9,8.28,8960,8890,8960,8960,66.5
esowell,41,34,16,6.47,10080,10080,10080,10010,68
esowell,31,20,0,5.84,-2147483648,-2147483648,-2147483648,-2147483648,57.5
esowell,32,22,9,8.5,8540,8540,8540,8680,56
esowell,37,32,11,6.36,9450,9450,9450,9450,66.5
esowell,43,34,12,23.76,8680,8680,8680,8750,78.5
esowell,44,35,9,24.88,8120,8260,8120,8120,81
esowell,38,30,9,14.51,8890,8960,8960,8960,76.5
esowell,50,35,9,14.29,5530,5530,5670,5530,70.5
esowell,47,38,13,25.29,7840,7840,7840,7910,82
esowell,40,31,9,23.12,8470,8330,8470,8470,75
esowell,39,37,13,30.44,10920,10920,10920,10850,80
esowell,38,30,9,7.02,9170,9170,9170,9170,71.5
esowell,39,31,10,24.57,8960,8960,9100,9170,82
esowell,34,25,10,5.4,8960,8960,9170,9100,67.5
esowell,35,27,0,8.41,-2147483648,-2147483648,-2147483648,-2147483648,68
esowell,54,46,13,23.79,6370,6370,6370,6510,80
esowell,37,36,9,31.3,9170,9310,9170,9310,79.5
esowell,41,35,9,25.26,8330,8330,8330,8470,77
esowell,34,30,11,26.44,10710,10640,10710,10710,77.5
esowell,34,30,11,28.26,10640,10500,10500,10500,76
esowell,50,37,9,7.22,5740,5670,5740,5670,67.5
esowell,34,27,10,10.36,9450,9450,9450,9450,66.5
esowell,43,32,13,6.63,9380,9380,9380,9380,69
esowell,45,35,9,7.28,5880,5880,5950,5880,68
esowell,43,34,13,6.98,6370,6370,6510,6370,70
esowell,38,32,9,24.21,8540,8540,8680,8680,73.5
esowell,30,19,0,5.15,0,0,0,0,56.5
esowell,44,35,10,34.49,8120,8120,8120,8050,77
esowell,48,39,11,25.34,6160,6160,6160,6160,84
esowell,43,36,10,29.18,8050,8120,8120,8120,78.5
esowell,38,32,10,25.82,8260,8330,8330,8330,79
esowell,40,34,10,12.64,7490,7490,7490,7490,67
esowell,64,46,13,24.81,6510,6370,6510,6510,78.5
esowell,40,29,9,8.03,9170,9100,9170,9170,69
esowell,35,28,9,14.09,9870,10010,10010,10010,77
esowell,36,30,14,6.57,10430,10290,10290,10290,64.5
esowell,39,29,11,6.68,9380,9450,9450,9380,69.5
esowell,39,31,14,11.86,9310,9170,9310,9310,72
esowell,35,25,12,8.83,8470,8470,8470,8470,65.5
esowell,45,35,11,17.53,6160,6160,6160,6090,68.5
esowell,33,30,14,8.42,12250,12040,12250,11970,72
esowell,35,27,9,6.76,9170,9450,9100,9310,70.5
esowell,43,36,17,6.44,8680,8750,8750,8680,71
esowell,33,24,9,11.34,12670,12600,12460,12670,70.5
esowell,37,31,9,11.06,8960,9170,8890,9170,72.5
esowell,39,28,10,9.38,9310,9170,9310,9310,72.5
esowell,46,34,15,50.52,7070,7210,7210,7210,74.5
esowell,36,28,10,10.02,9310,9170,9380,9310,69
esowell,36,29,9,15.69,9590,9450,9590,9590,69.5
esowell,39,36,13,7.49,8330,8470,8330,8470,73
esowell,36,27,16,5.82,10080,10080,10010,10010,55.5
esowell,44,37,9,15.53,5530,5530,5530,5670,68.5
esowell,38,31,12,9.66,7910,7910,7840,7910,71.5
esowell,38,27,10,33.73,8890,8890,8890,8890,65
esowell,38,32,11,8.04,8050,8120,8120,8120,68.5
esowell,39,36,10,12.03,8120,8120,8120,8120,73.5
esowell,43,32,13,6.72,7910,7840,7840,7910,74.5
esowell,34,27,9,8.34,10220,10220,10220,10220,70
esowell,43,35,10,6.53,8470,8470,8330,8330,70
esowell,46,31,10,11.14,7490,7490,7490,7490,70.5
esowell,35,29,9,19.87,10850,10850,10920,10850,72.5
esowell,43,30,12,11.5,7910,7910,7840,7910,71.5
esowell,37,33,9,9.78,8960,8890,8890,8960,74
esowell,37,28,9,6.02,9870,10010,10010,10010,71
esowell,37,31,10,6.22,9310,9380,9380,9310,66.5
esowell,37,28,9,6.76,9450,9450,9380,9450,67.5
esowell,43,32,10,5.93,8680,8540,8680,8680,72.5
esowell,38,30,10,8.13,8330,8470,8330,8330,66
esowell,0,0,0,7.25,0,0,0,0,
esowell,43,34,11,12.88,8540,8540,8540,8540,78.5
esowell,37,29,10,5.22,8540,8470,8540,8330,71
esowell,39,30,15,11.92,9660,9660,9590,9450,68.5
esowell,37,33,15,58.26,9590,9450,9590,9450,76.5
esowell,35,27,9,15.99,9800,9800,9800,9870,70
esowell,36,26,11,19.55,10500,10500,10500,10500,71.5
esowell,36,27,12,24.12,12460,12460,12460,12460,73
esowell,39,31,13,25.78,8750,8680,8680,8750,67
esowell,52,41,9,24.66,5740,5670,5950,5670,75
esowell,39,28,10,7.12,8540,8680,8540,8540,70.5
esowell,39,29,10,5.78,8960,8960,9170,9170,71.5
jenjense,40,33,9,30.71,9380,9450,9450,9450,86
jenjense,44,33,9,5.22,8960,8890,8890,9100,92.5
jenjense,63,52,11,9.95,6160,6160,6160,6160,96
jenjense,46,36,12,11.53,8470,8470,8470,8470,89
jenjense,52,36,10,9.07,8960,8960,8960,9100,92.5
jenjense,46,36,10,16.14,7490,7490,7490,7490,86.5
jenjense,40,34,13,34.63,8750,8680,8750,8750,71.5
jenjense,39,36,13,7.49,8330,8470,8330,8470,73
jenjense,39,28,10,9.38,9310,9170,9310,9310,72.5
jenjense,43,30,12,11.5,7910,7910,7840,7910,71.5
jenjense,33,30,14,8.42,12250,12040,12250,11970,72
jenjense,39,36,10,12.03,8120,8120,8120,8120,73.5
jenjense,37,33,9,9.78,8960,8890,8890,8960,74
jenjense,48,36,17,26.19,8680,8750,8750,8750,90
jenjense,44,37,12,9.06,9170,9170,9170,9170,84.5
jenjense,62,49,9,19.62,5880,5670,5880,5670,82.5
jenjense,42,38,11,18.31,8260,8260,8120,8260,71.5
ipandey,74,52,11,49.88,8540,8540,8540,8540,162
ipandey,75,58,13,56.36,8890,8680,8750,8750,159.5
ipandey,57,48,0,36.78,-2147483648,-2147483648,-2147483648,-2147483648,158.5
ipandey,78,51,9,23.4,9170,8960,9100,9170,158.5
ipandey,83,52,14,49.63,10430,10290,10290,10290,155
ipandey,60,45,10,4.01,8260,8120,8120,8120,114
ipandey,79,58,10,48.06,9310,9310,9310,9310,164.5
ipandey,84,52,16,47.05,10080,10080,10010,9870,162.5
fmolajaf,64,48,14,31.54,12250,12250,12250,12180,151.5
fmolajaf,57,42,13,31.08,10920,10920,10920,10920,159.5
fmolajaf,56,48,9,32.45,9800,9800,9590,9870,172
fmolajaf,68,53,9,31.14,9450,9380,9380,9450,159.5
fmolajaf,78,49,9,33.2,9310,9310,9380,9310,158.5
fmolajaf,76,61,15,52.29,9450,8890,9380,8960,162.5
fmolajaf,72,55,16,40.23,11130,11130,11130,11130,160.5
fmolajaf,74,53,9,33.26,9310,8680,9310,9660,156.5
fmolajaf,79,58,16,40.04,9170,9170,9310,9170,175
fmolajaf,61,52,10,34.98,9310,9310,9380,9310,161.5
fmolajaf,80,68,10,33.41,9310,8680,9380,8680,155
fmolajaf,73,46,10,39.38,10430,10430,10430,10430,158
fmolajaf,74,60,9,38.94,9170,9170,9310,9310,164
fmolajaf,76,53,9,35.58,8750,8680,8680,8680,169.5
fmolajaf,83,51,9,39.87,9590,9590,9450,9450,171
fmolajaf,76,71,9,35.16,10010,10080,10080,10080,171
fmolajaf,80,48,9,31.63,10290,10220,10220,10220,169
nwijaya,40,29,10,3.51,8260,8260,8260,8260,70
nwijaya,37,32,10,3.38,9100,9170,9170,9170,72
nwijaya,49,39,11,4.99,6160,6090,6160,6090,73.5
nwijaya,39,29,9,9.78,9380,9310,9380,9310,66
nwijaya,43,36,15,3.2,8750,8680,8750,8750,73
nwijaya,35,25,9,7.78,10850,10850,10920,10850,70.5
lediaz,67,40,9,16.3,9590,9590,9450,9450,129
lediaz,69,55,15,18.42,8750,8750,8750,8750,133
lediaz,43,33,11,16.69,5740,5740,5740,5740,60.5
lediaz,67,48,9,19.3,8680,8680,8680,8680,133
lediaz,69,40,9,18.87,8960,8960,8890,8890,127.5
lediaz,58,56,13,24.91,9380,9380,9380,9380,136
juandomi,45,59,9,22.64,8680,8540,8680,8540,120
juandomi,75,56,10,9.4,8750,8470,8680,8750,165.5
juandomi,56,50,12,9.43,9590,9450,9590,9590,120
juandomi,61,54,11,11.82,8540,8540,8540,8540,164
wan39502,66,59,9,9.61,9450,9450,9450,9590,165
wan39502,63,49,9,5.4,9170,9310,9170,9170,162
wan39502,66,56,11,9.74,8120,8120,8050,8120,158.5
wan39502,72,50,11,7.32,9170,9310,9310,9310,157
daray,40,34,13,34.63,8750,8680,8750,8750,71.5
qiu25856,40,34,13,34.63,8750,8680,8750,8750,71.5
tobollin,48,36,17,26.19,8680,8750,8750,8750,90
abkenyon,48,36,17,26.19,8680,8750,8750,8750,90
johruska,62,49,9,19.62,5880,5670,5880,5670,82.5
johruska,42,32,9,49.98,9660,9310,9660,8960,81.5
johruska,40,33,9,30.71,9380,9450,9450,9450,86
johruska,43,33,12,44.25,7910,7910,7910,7910,82
johruska,40,34,13,34.63,8750,8680,8750,8750,71.5
johruska,48,36,17,26.19,8680,8750,8750,8750,90
johruska,44,37,12,9.06,9170,9170,9170,9170,84.5
johruska,38,31,9,26.73,10220,10290,10220,10220,83
johruska,38,29,11,17.96,9450,9450,9450,9450,72
johruska,40,29,9,17.96,8680,8540,8540,8470,73
johruska,43,34,11,12.88,8540,8540,8540,8540,78.5
johruska,52,41,9,24.66,5740,5670,5950,5670,75
johruska,36,27,12,24.12,12460,12460,12460,12460,73
johruska,55,42,9,23,5530,5530,5670,5530,77
johruska,45,39,13,19.17,7840,7840,7910,7910,77
johruska,44,33,10,23.89,9170,9380,8680,9310,77.5
johruska,39,31,14,11.86,9310,9170,9310,9310,72
johruska,35,29,9,19.87,10850,10850,10920,10850,72.5
johruska,0,33,11,23.21,9870,10010,9870,9870,80
johruska,34,29,14,24.53,12250,12180,12250,12180,76
johruska,34,30,11,26.44,10710,10640,10710,10710,77.5
johruska,37,36,9,31.3,9170,9310,9170,9310,79.5
johruska,39,31,10,24.57,8960,8960,9100,9170,82
johruska,40,31,9,23.12,8470,8330,8470,8470,75
johruska,34,30,11,28.26,10640,10500,10500,10500,76
johruska,47,38,13,25.29,7840,7840,7840,7910,82
johruska,54,46,13,23.79,6370,6370,6370,6510,80
johruska,41,35,9,25.26,8330,8330,8330,8470,77
johruska,44,35,9,24.88,8120,8260,8120,8120,81
johruska,43,36,10,29.18,8050,8120,8120,8120,78.5
johruska,38,32,10,25.82,8260,8330,8330,8330,79
johruska,44,35,10,34.49,8120,8120,8120,8050,77
johruska,43,34,12,23.76,8680,8680,8680,8750,78.5
johruska,39,37,13,30.44,10920,10920,10920,10850,80
johruska,38,32,9,24.21,8540,8540,8680,8680,73.5
johruska,38,30,9,14.51,8890,8960,8960,8960,76.5
johruska,48,39,11,25.34,6160,6160,6160,6160,84
johruska,64,46,13,24.81,6510,6370,6510,6510,78.5
johruska,35,28,9,14.09,9870,10010,10010,10010,77
akitazum,37,29,10,4.41,8750,8680,8750,8750,65
war94577,72,55,9,14.19,8050,8050,8050,8120,147
war94577,80,50,10,9.88,9310,9310,9380,9310,156
war94577,69,41,10,9.12,9310,9170,9170,9100,125.5
emilwrig,38,28,9,6.65,8470,8470,8470,8470,70
emilwrig,44,37,12,12.73,8540,8680,8540,8540,81
emilwrig,44,33,9,5.22,8960,8890,8890,9100,92.5
twixtrom,44,37,12,12.73,8540,8680,8540,8540,81
erivasqu,38,28,9,6.65,8470,8470,8470,8470,70
jagkaur,53,38,9,17.56,8960,8890,8890,8890,111.5
jagkaur,65,50,9,22.07,9450,9450,9450,9450,158
jagkaur,54,40,11,3.17,8890,8890,8890,8960,108
jagkaur,54,41,11,9.89,8680,8750,8680,8750,107
jagkaur,59,47,0,19.36,0,0,0,0,145
jagkaur,58,48,12,10.39,8680,8680,8680,8750,113
jagkaur,48,38,9,10.36,8120,8120,8120,8120,110
jagkaur,43,38,9,22.09,8960,8960,8890,8960,103.5
jagkaur,43,37,11,3.54,9450,9450,9450,9450,105.5
jagkaur,54,42,12,11.5,8680,8540,8680,8680,107.5
jagkaur,68,55,15,26.68,7210,7210,7210,7070,108.5
jagkaur,55,44,9,2.53,9170,9100,9170,9170,101.5
jagkaur,60,45,10,4.01,8260,8120,8120,8120,114
jagkaur,43,35,9,2.77,10220,10290,10290,10290,109.5
jagkaur,48,37,9,3.9,8890,8750,8890,8890,109
svaca,38,28,9,6.65,8470,8470,8470,8470,70
bjayee,43,35,9,2.77,10220,10290,10290,10290,109.5
bjayee,51,41,16,5.33,9170,9170,9170,9310,109.5
nramanat,38,28,9,6.65,8470,8470,8470,8470,70
kafroz,74,50,10,3.79,8540,8540,8540,8540,137
kafroz,73,45,9,6.03,8960,8960,8890,8960,136.5
kafroz,76,43,9,14.34,9170,9170,9170,9170,138.5
kafroz,66,52,11,4.02,8540,8540,8680,8540,139.5
kafroz,67,45,11,18.51,10640,10500,10500,10640,134
bdankesr,70,53,10,12.76,8540,8540,8540,8470,134.5
bdankesr,74,50,10,3.79,8540,8540,8540,8540,137
bdankesr,73,45,9,6.03,8960,8960,8890,8960,136.5
bdankesr,76,43,9,14.34,9170,9170,9170,9170,138.5
bdankesr,66,52,11,4.02,8540,8540,8680,8540,139.5
bdankesr,67,45,11,18.51,10640,10500,10500,10640,134
janfisch,73,50,9,19.31,8260,8120,8120,8120,158
edgardga,69,50,10,25.35,8540,8540,8540,8540,161.5
edgardga,48,37,9,3.9,8890,8750,8890,8890,109
rmanser,78,54,9,19.35,9170,9170,9170,9170,162
rmanser,73,50,9,19.31,8260,8120,8120,8120,158
rmanser,48,37,9,3.9,8890,8750,8890,8890,109
rmanser,78,58,8,18.14,8890,8890,8890,8960,168
rmanser,81,50,9,24.48,9380,9450,9380,9450,165
rmanser,77,53,10,36.62,9450,9450,9380,9450,163
rmanser,68,52,10,21.87,9310,9380,9310,9310,158
rmanser,83,55,15,18.8,9660,9590,9590,9590,162
rmanser,80,50,9,19.66,9310,9170,9310,9170,167
rmanser,78,51,16,25.15,11130,11130,11130,11130,165
rmanser,80,50,9,19.84,9380,9450,9450,9450,161
rmanser,69,54,9,18.85,10220,10290,10290,10290,167.5
rmanser,78,72,9,26.49,9380,9450,9450,9450,165
rmanser,60,46,10,17.82,10430,10430,10290,10430,161
rmanser,72,52,9,18.02,9310,9170,9310,9170,161.5
rmanser,70,51,9,21.49,9310,9310,9310,9310,170
rmanser,76,53,9,20.68,8890,8890,8890,8890,163.5
rmanser,80,48,9,18.17,9450,9310,9380,9310,159.5
rmanser,79,63,9,18.83,9170,9170,9310,9170,161.5
rmanser,77,55,9,18.35,8960,8890,8960,8890,165.5
rmanser,79,58,16,17.5,9170,9170,9170,9310,163
rmanser,79,57,9,21.24,9170,9170,9100,9170,163
rmanser,84,51,9,19.8,9800,9660,9800,9870,176
rmanser,75,53,10,28.67,9170,9170,9170,9170,163
rmanser,76,57,10,18.16,8890,8960,8890,8890,166
rmanser,77,59,15,19.5,9590,9590,9590,9450,168.5
rmanser,69,53,12,18.73,8540,8680,8540,8540,167.5
rmanser,69,51,14,19.76,10430,10290,10290,10290,166.5
rmanser,74,52,11,21.45,8960,8960,8960,8960,163.5
rmanser,79,59,14,21.59,9310,9310,9310,9310,163
rmanser,81,52,9,22.19,9450,9450,9380,9450,164
rmanser,75,53,9,25.54,8540,8540,8680,8540,156
rmanser,74,60,9,20,8680,8540,8680,8540,165.5
rmanser,88,44,14,32.37,12250,12250,12250,12250,155.5
rmanser,82,52,10,19.57,9450,9450,9450,9450,165.5
rmanser,73,56,17,57.39,8680,8750,8750,8750,167.5
rmanser,79,54,9,18.34,9170,9310,9170,9310,165.5
rmanser,78,52,15,20.08,8890,8890,8890,8890,166
rmanser,70,43,9,41.12,10010,10080,10080,10080,163.5
rmanser,68,50,10,20.39,8680,8680,8680,8680,161
rmanser,82,51,9,56.7,9590,9450,9590,9450,171
rmanser,57,45,9,18.19,10290,10290,10290,10220,164.5
rmanser,78,47,9,17.93,9170,9170,9170,9170,156
rmanser,76,63,9,18.92,8960,8890,8890,8960,161.5
rmanser,76,59,10,19.62,8680,8680,8750,8680,162
rmanser,78,74,11,18.86,9590,9450,9590,9590,170
rmanser,78,62,10,19.48,9310,9170,9170,9310,166
rmanser,79,54,10,23.06,9170,9170,9310,9310,167
rmanser,72,49,9,22.95,9170,9100,9100,9100,161
rmanser,80,48,12,17.85,9380,9380,9450,9380,162.5
rmanser,76,51,10,41.92,8540,8540,8540,8680,167
rmanser,89,53,9,19.07,12460,12460,12390,12670,164
rmanser,80,55,9,19.59,9380,9310,9380,9310,160
rmanser,70,53,10,12.76,8540,8540,8540,8470,134.5
rmanser,65,50,9,22.07,9450,9450,9450,9450,158
rmanser,78,51,9,23.4,9170,8960,9100,9170,158.5
rmanser,68,54,9,17.99,9100,9170,9170,9170,159
rmanser,69,50,10,25.35,8540,8540,8540,8540,161.5
rmanser,59,47,0,19.36,0,0,0,0,145
rafiisla,83,72,9,8.23,9590,9590,9450,9450,158
rafiisla,85,51,9,8.09,9870,9870,10010,10010,159.5
rafiisla,79,60,12,5.91,9170,9170,9170,9170,155
rafiisla,77,68,9,19.36,8960,8960,8890,8890,158.5
rafiisla,76,57,15,6.73,8750,8680,8750,8750,156
rafiisla,85,66,9,7.56,10850,10850,10920,10850,159
rafiisla,83,55,11,4.84,9590,9450,9590,9590,154.5
rafiisla,65,51,9,11.58,12250,12250,12180,12250,155.5
rafiisla,79,67,9,5.39,9170,9170,9170,9170,159
rafiisla,69,53,9,3.72,10220,10290,10290,10290,155
adegbalo,57,46,11,4.79,10500,10500,10500,10500,142
