timestamp,192.168.13.108.443-CPU1TempTemperatureReading-TemperatureReading,192.168.13.108.443-CPU2TempTemperatureReading-TemperatureReading,192.168.13.108.443-CUPSSystemUsage-CPUUsage,192.168.13.108.443-CUPSSystemUsage-IOUsage,192.168.13.108.443-CUPSSystemUsage-MemoryUsage,192.168.13.108.443-CUPSSystemUsage-SystemUsage,192.168.13.108.443-Fan1RPMReading-RPMReading,192.168.13.108.443-Fan2RPMReading-RPMReading,192.168.13.108.443-Fan3RPMReading-RPMReading,192.168.13.108.443-Fan4RPMReading-RPMReading,192.168.13.108.443-Fan5RPMReading-RPMReading,192.168.13.108.443-Fan6RPMReading-RPMReading,192.168.13.108.443-DIMMSocketA1TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA2TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA3TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA4TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA5TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA6TemperatureReading-TemperatureReading,192.168.13.108.443-PowerMetricsTotalStoragePower-SystemPowerConsumption,192.168.13.108.443-PowerMetricsTotalStoragePower-TotalCPUPower,192.168.13.108.443-PowerMetricsTotalStoragePower-TotalMemoryPower,192.168.13.108.443-ThermalTotalPSUHeatDissipation-PowerToCoolRatio,192.168.13.108.443-ThermalTotalPSUHeatDissipation-SysAirflowPerSysInputPower
2020-03-25T17:45:43.164000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:43.302000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:43.440000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:43.600000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:43.732000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:43.845000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:43.949000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:44.054000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:44.165000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:44.308000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:44.428000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:44.557000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:44.558000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:44.678000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:44.805000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:44.933000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:45.056000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:45.182000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:45.298000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:45.407000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:45.513000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:45.615000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:45.716000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:45.822000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:45.945000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:46.092000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:46.093000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:46.311000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:46.456000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:46.457000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:46.593000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:46.801000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:46.951000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:47.060000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:47.180000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:47.291000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:47.397000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:47.500000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:47.608000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:47.712000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:47.822000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:47.953000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:47.954000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:48.077000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:48.206000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:48.207000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:48.333000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:48.455000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:48.576000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:48.682000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:48.804000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:48.938000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:48.939000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:49.042000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:49.153000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:49.440000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:49.580000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:49.717000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:49.718000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:49.855000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:49.992000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:50.130000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:50.263000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:50.391000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:50.498000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:50.608000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:50.716000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:50.819000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:50.946000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:51.055000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:51.172000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:51.280000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:51.388000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:51.535000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:51.664000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:51.797000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,293,320,12,13,275
2020-03-25T17:45:51.933000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:52.062000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:52.188000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:52.295000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:52.407000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:52.517000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:52.634000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:52.635000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:52.743000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:52.856000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:52.971000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:53.088000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:53.225000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:53.226000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:53.345000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:53.473000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:53.474000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:53.602000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:53.723000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:53.862000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:54.004000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:54.111000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:54.215000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:54.319000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:54.424000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:54.546000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:54.658000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:54.786000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:54.787000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:54.909000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:55.037000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:55.162000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:55.288000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:55.413000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:55.524000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:55.631000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:55.745000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:55.849000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:55.957000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:56.069000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:56.191000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:56.339000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:56.478000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:56.479000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:56.676000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:56.841000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,320,12,13,275
2020-03-25T17:45:56.994000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:57.141000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:57.303000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:57.412000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:57.515000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:57.618000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:57.720000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:57.824000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:57.929000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:58.051000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:58.193000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:58.194000000Z,68,71,98,0,16,86,10320,10560,10320,10080,10320,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:58.317000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:58.447000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:58.572000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:58.694000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:58.822000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:58.959000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:59.073000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:59.195000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:59.302000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:59.419000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:59.638000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:59.751000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:59.862000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:59.991000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:45:59.992000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:00.115000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:00.253000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:00.254000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:00.413000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:00.550000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:00.551000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:00.675000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:00.781000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:00.884000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:00.987000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:01.091000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:01.202000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:01.305000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13,275
2020-03-25T17:46:01.415000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:01.542000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:01.543000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:01.667000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:01.798000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:01.927000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:02.048000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:02.174000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:02.175000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:02.292000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:02.409000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:02.512000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:02.612000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:02.760000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:02.873000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:02.994000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:03.108000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:03.240000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:03.241000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:03.373000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:03.517000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:03.648000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
2020-03-25T17:46:03.777000000Z,68,71,98,0,16,86,10320,10560,10320,10200,10680,10320,26,26,26,30,28,28,294,314,12,13.19999981,275
