timestamp,192.168.13.108.443-CPU1TempTemperatureReading-TemperatureReading,192.168.13.108.443-CPU2TempTemperatureReading-TemperatureReading,192.168.13.108.443-CUPSSystemUsage-CPUUsage,192.168.13.108.443-CUPSSystemUsage-MemoryUsage,192.168.13.108.443-DIMMSocketA1TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA2TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA3TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA4TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA5TemperatureReading-TemperatureReading,192.168.13.108.443-DIMMSocketA6TemperatureReading-TemperatureReading
2020-03-23T17:02:39.451000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:39.611000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:39.754000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:39.859000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:40.004000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:40.129000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:40.259000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:40.397000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:40.510000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:40.623000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:40.740000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:40.861000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:40.986000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:41.108000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:41.229000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:41.339000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:41.453000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:41.569000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:41.677000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:41.678000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:41.803000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:41.804000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:41.929000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:42.050000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:42.194000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:42.307000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:42.414000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:42.520000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:42.642000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:42.774000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:42.902000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:43.030000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:43.135000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:43.248000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:43.361000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:43.468000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:43.619000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:43.759000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:43.887000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:44.017000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:44.123000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:44.124000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:44.231000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:44.344000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:44.498000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:44.674000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:44.876000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:45.023000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:45.137000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:45.250000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:45.358000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:45.462000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:45.584000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:45.712000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:45.837000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:45.963000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:46.071000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:46.177000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:46.283000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:46.410000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:46.540000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:46.670000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:46.795000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:46.912000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:47.031000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:47.143000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:47.253000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:47.373000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:47.500000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:47.627000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:47.754000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:47.874000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:47.985000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:48.095000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:48.215000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:48.381000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:48.509000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:48.510000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:48.632000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:48.753000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:48.870000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:48.979000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:49.083000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:49.202000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:49.327000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:49.456000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:49.616000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:49.746000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:49.904000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:50.014000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:50.138000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:50.269000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:50.396000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:50.523000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:50.633000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:50.750000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:50.868000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:50.974000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:51.101000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:51.228000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:51.354000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:51.477000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:51.590000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:51.701000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:51.830000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:51.963000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:52.085000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:52.206000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:52.316000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:52.431000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:52.541000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:52.650000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:52.778000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:52.779000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:52.922000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:53.083000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:53.214000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:53.352000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:53.545000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:53.704000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:53.856000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:54.028000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:54.196000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:54.348000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:54.462000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:54.577000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:54.686000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:54.846000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:55.071000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:55.202000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:55.323000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:55.452000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:55.564000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:55.680000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:55.789000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:55.917000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:56.051000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:56.184000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:56.314000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:56.425000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:56.573000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:56.686000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:56.795000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:56.920000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:57.047000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:57.171000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:57.293000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:57.400000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:57.510000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:57.616000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:57.750000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:57.890000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:58.017000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:58.186000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:58.318000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:58.435000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:58.541000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:58.644000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:58.763000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:58.764000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:58.891000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:59.013000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:59.132000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:59.239000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:59.344000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:59.447000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:59.568000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:59.702000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:59.827000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:02:59.966000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:00.116000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:00.244000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:00.360000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:00.461000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:00.580000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:00.581000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:00.724000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:00.860000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:00.988000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:01.103000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:01.209000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:01.311000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:01.429000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:01.554000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:01.676000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:01.796000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:01.903000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:02.024000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:02.134000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:02.238000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:02.361000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:02.501000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:02.629000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:02.751000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:02.875000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:03.068000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:03.174000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:03.296000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:03.297000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:03.429000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:03.557000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:03.682000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:03.789000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:03.905000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:04.018000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:04.123000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:04.251000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:04.381000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:04.508000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:04.637000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:04.748000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:04.856000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:04.959000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:05.093000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:05.244000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:05.407000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:05.542000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:05.648000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:05.760000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:05.869000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:05.974000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:06.095000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:06.226000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:06.349000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:06.467000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:06.574000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:06.686000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:06.793000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:06.940000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:07.068000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:07.207000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:07.367000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:07.477000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:07.594000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:07.707000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:07.814000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:07.964000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:08.101000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:08.231000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:08.355000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:08.460000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:08.579000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:08.689000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:08.813000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:08.814000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:08.944000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:09.066000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:09.186000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:09.293000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:09.406000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:09.514000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:09.620000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:09.748000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:09.883000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:10.016000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:10.155000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:10.276000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:10.417000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:10.542000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:10.675000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:10.676000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:10.799000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:10.932000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:11.059000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:11.173000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:11.290000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:11.396000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:11.499000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:11.631000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:11.762000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:11.890000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:12.039000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:12.147000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:12.259000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:12.362000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:12.484000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:12.616000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:12.745000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:12.914000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:13.025000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:13.141000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:13.267000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:13.268000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:13.388000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:13.510000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:13.637000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:13.758000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:13.879000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:13.999000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:14.133000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:14.285000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:14.407000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:14.514000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:14.624000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:14.733000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:14.844000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:14.984000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:15.115000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:15.265000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:15.385000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:15.532000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:15.673000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:15.779000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:15.903000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:16.029000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:16.154000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:16.279000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:16.385000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:16.494000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:16.595000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:16.767000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:16.962000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:17.094000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:17.234000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:17.391000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:17.576000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:17.742000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:17.880000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:18.005000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:18.160000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:18.292000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:18.421000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:18.529000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:18.635000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:18.741000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:18.845000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:18.974000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:19.100000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:19.225000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:19.347000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:19.457000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:19.564000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:19.667000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:19.789000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:19.790000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:19.921000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:20.053000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:20.185000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:20.334000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:20.449000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:20.581000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:20.728000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:20.881000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:21.009000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:21.139000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:21.268000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:21.384000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:21.537000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:21.646000000Z,32,36,0,0,23,23,23,24,24,24
2020-03-23T17:03:21.769000000Z,32,36,0,0,23,23,23,24,24,24
