timestamp,10.150.3.100.443-SystemAggregateCUPS-CpuCupsLastDayAvg,10.150.3.100.443-SystemAggregateCUPS-CpuCupsLastDayMax,10.150.3.100.443-SystemAggregateCUPS-CpuCupsLastWeekAvg,10.150.3.100.443-SystemAggregateCUPS-CpuCupsLastWeekMax,10.150.3.100.443-SystemAggregateCUPS-IoCupsLastDayMax,10.150.3.100.443-SystemAggregateCUPS-IoCupsLastWeekMax,10.150.3.100.443-SystemAggregateCUPS-MemCupsLastDayMax,10.150.3.100.443-SystemAggregateCUPS-MemCupsLastWeekMax,10.150.3.100.443-SystemAggregateCUPS-SystemCupsLastDayAvg,10.150.3.100.443-SystemAggregateCUPS-SystemCupsLastDayMax,10.150.3.100.443-SystemAggregateCUPS-SystemCupsLastWeekAvg,10.150.3.100.443-SystemAggregateCUPS-SystemCupsLastWeekMax,10.150.3.100.443-FAN1A-CurrentReading,10.150.3.100.443-FAN1B-CurrentReading,10.150.3.100.443-FAN2A-CurrentReading,10.150.3.100.443-FAN2B-CurrentReading,10.150.3.100.443-FAN3A-CurrentReading,10.150.3.100.443-FAN3B-CurrentReading,10.150.3.100.443-FAN4A-CurrentReading,10.150.3.100.443-FAN4B-CurrentReading,10.150.3.100.443-PS1Status-InputVoltage,10.150.3.100.443-PS2Status-InputVoltage,10.150.3.100.443-PS1Voltage1-CurrentReading,10.150.3.100.443-PS2Voltage2-CurrentReading,10.150.3.100.443-CPU1Temp-CurrentReading,10.150.3.100.443-CPU2Temp-CurrentReading,10.150.3.100.443-InletTemp-CurrentReading
2019-07-14T10:41:00.002000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T10:41:30.012000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:42:00.014000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T10:42:30.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T10:43:00.014000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:43:30.004000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T10:44:00.018000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:44:30.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T10:45:00.016000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7740,9460,7740,9460,7740,210,210,210,210,36,36,23
2019-07-14T10:45:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:46:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:47:30.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9546,7740,9546,7740,9546,7740,9460,7740,210,210,210,210,36,36,22
2019-07-14T10:48:00.017000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7740,210,210,210,210,36,36,22
2019-07-14T10:48:30.010000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:49:30.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T10:50:00.016000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:51:00.017000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7740,210,210,210,210,36,36,22
2019-07-14T10:51:30.010000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:52:00.002000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T10:53:00.003000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T10:53:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:54:00.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:54:30.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T10:55:00.013000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9546,7654,9460,7654,9546,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:55:30.005000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T10:56:00.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T10:56:30.005000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:57:00.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T10:57:30.005000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:58:00.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9546,7740,9460,7740,9546,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T10:58:30.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9546,7740,9460,7740,9546,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T10:59:00.010000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T10:59:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:00:00.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7740,210,210,210,210,36,36,22
2019-07-14T11:00:30.011000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:01:00.014000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:02:00.015000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:02:30.005000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:03:00.002000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:03:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:04:00.004000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:04:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T11:05:00.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:05:30.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9546,7740,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:06:00.010000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9546,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T11:06:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7740,210,210,210,210,36,36,22
2019-07-14T11:07:00.011000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7740,210,210,210,210,36,36,22
2019-07-14T11:07:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:08:00.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:08:30.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:09:00.016000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:10:00.003000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:10:30.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:11:00.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:11:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:12:00.013000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:12:30.011000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9546,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:13:00.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:13:30.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7568,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:14:00.002000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,23
2019-07-14T11:14:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:15:00.010000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:15:30.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:16:00.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:16:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:17:00.014000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:17:30.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:18:00.015000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:19:00.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:19:30.004000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:20:00.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:20:30.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:21:00.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7740,9546,7740,9460,7740,210,210,210,210,36,36,23
2019-07-14T11:21:30.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:22:00.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:22:30.012000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,208,210,208,208,36,36,23
2019-07-14T11:23:00.014000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7568,9460,7654,210,208,210,210,36,36,22
2019-07-14T11:23:30.003000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:24:00.016000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:24:30.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:25:00.002000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:25:30.011000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:26:00.003000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9546,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:26:30.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:27:00.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:28:00.016000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:28:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:29:00.003000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,23
2019-07-14T11:30:00.002000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:30:30.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:31:00.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:31:30.005000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:32:00.014000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T11:33:00.017000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:33:30.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:34:00.010000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:34:30.012000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:35:00.013000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:35:30.003000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:36:00.014000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:36:30.004000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:37:00.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:37:30.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:38:00.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:38:30.005000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:39:00.017000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9546,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T11:39:30.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:40:00.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9546,7740,9460,7740,9546,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T11:40:30.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7740,9460,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T11:41:00.012000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9546,7740,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:41:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:42:00.005000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:42:30.010000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7654,210,210,210,210,36,36,23
2019-07-14T11:43:00.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:43:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:44:00.004000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:44:30.011000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:45:00.004000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:45:30.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:46:00.015000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9546,7654,9460,7654,9546,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:46:30.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9718,7654,9718,7654,9718,7654,210,210,210,210,36,35,22
2019-07-14T11:47:00.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T11:47:30.004000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:48:00.017000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:48:30.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:49:00.015000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:49:30.010000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:50:00.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9546,7740,9546,7740,9546,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T11:50:30.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:51:00.017000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:51:30.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9546,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:52:00.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:52:30.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7568,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:53:00.012000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7740,210,210,210,210,36,36,22
2019-07-14T11:54:00.021000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:54:30.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T11:55:00.005000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9546,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:55:30.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9546,7740,9460,7740,9546,7740,9546,7740,210,210,210,210,36,36,22
2019-07-14T11:56:00.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:56:30.010000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:57:00.012000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:57:30.011000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:58:00.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9546,7740,9460,7654,210,210,210,210,36,35,22
2019-07-14T11:58:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:59:00.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,36,22
2019-07-14T11:59:30.005000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T12:00:00.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,36,22
2019-07-14T12:00:30.007000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,35,22
2019-07-14T12:01:00.016000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,35,22
2019-07-14T12:01:30.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T12:02:00.016000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T12:02:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,36,22
2019-07-14T12:03:00.009000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T12:03:30.008000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,36,22
2019-07-14T12:04:00.021000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7740,9460,7740,9460,7740,210,210,210,210,36,35,22
2019-07-14T12:04:30.012000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T12:05:00.011000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T12:05:30.006000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,23
2019-07-14T12:06:00.016000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,36,22
2019-07-14T12:06:30.005000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7654,9460,7654,9460,7654,9460,7654,210,210,210,210,36,35,22
2019-07-14T12:07:00.002000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9374,7654,9460,7654,9460,7568,9460,7654,210,210,210,210,36,36,22
2019-07-14T12:07:30.011000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9546,7654,9460,7740,9460,7654,9460,7740,210,210,210,210,36,35,22
2019-07-14T12:08:00.005000000Z,0,75,3,75,0,0,66,66,0,69,2,69,9460,7740,9460,7740,9460,7740,9460,7740,210,210,210,210,36,36,22
