"time","CPU2_Temp | cpu-23-1","CPU2_Temp | cpu-23-10","CPU2_Temp | cpu-23-11","CPU2_Temp | cpu-23-12","CPU2_Temp | cpu-23-13","CPU2_Temp | cpu-23-14","CPU2_Temp | cpu-23-17","CPU2_Temp | cpu-23-18","CPU2_Temp | cpu-23-19","CPU2_Temp | cpu-23-2","CPU2_Temp | cpu-23-20","CPU2_Temp | cpu-23-21","CPU2_Temp | cpu-23-22","CPU2_Temp | cpu-23-23","CPU2_Temp | cpu-23-24","CPU2_Temp | cpu-23-25","CPU2_Temp | cpu-23-26","CPU2_Temp | cpu-23-27","CPU2_Temp | cpu-23-28","CPU2_Temp | cpu-23-3","CPU2_Temp | cpu-23-30","CPU2_Temp | cpu-23-31","CPU2_Temp | cpu-23-32","CPU2_Temp | cpu-23-33","CPU2_Temp | cpu-23-34","CPU2_Temp | cpu-23-35","CPU2_Temp | cpu-23-36","CPU2_Temp | cpu-23-37","CPU2_Temp | cpu-23-38","CPU2_Temp | cpu-23-39","CPU2_Temp | cpu-23-4","CPU2_Temp | cpu-23-40","CPU2_Temp | cpu-23-41","CPU2_Temp | cpu-23-42","CPU2_Temp | cpu-23-43","CPU2_Temp | cpu-23-44","CPU2_Temp | cpu-23-45","CPU2_Temp | cpu-23-46","CPU2_Temp | cpu-23-47","CPU2_Temp | cpu-23-48","CPU2_Temp | cpu-23-49","CPU2_Temp | cpu-23-5","CPU2_Temp | cpu-23-50","CPU2_Temp | cpu-23-51","CPU2_Temp | cpu-23-52","CPU2_Temp | cpu-23-53","CPU2_Temp | cpu-23-54","CPU2_Temp | cpu-23-55","CPU2_Temp | cpu-23-56","CPU2_Temp | cpu-23-57","CPU2_Temp | cpu-23-58","CPU2_Temp | cpu-23-6","CPU2_Temp | cpu-23-60","CPU2_Temp | cpu-23-7","CPU2_Temp | cpu-23-8","CPU2_Temp | cpu-23-9","CPU2_Temp | cpu-24-1","CPU2_Temp | cpu-24-10","CPU2_Temp | cpu-24-11","CPU2_Temp | cpu-24-12","CPU2_Temp | cpu-24-13","CPU2_Temp | cpu-24-14","CPU2_Temp | cpu-24-15","CPU2_Temp | cpu-24-16","CPU2_Temp | cpu-24-17","CPU2_Temp | cpu-24-18","CPU2_Temp | cpu-24-19","CPU2_Temp | cpu-24-2","CPU2_Temp | cpu-24-20","CPU2_Temp | cpu-24-21","CPU2_Temp | cpu-24-22","CPU2_Temp | cpu-24-23","CPU2_Temp | cpu-24-24","CPU2_Temp | cpu-24-25","CPU2_Temp | cpu-24-26","CPU2_Temp | cpu-24-27","CPU2_Temp | cpu-24-28","CPU2_Temp | cpu-24-29","CPU2_Temp | cpu-24-3","CPU2_Temp | cpu-24-30","CPU2_Temp | cpu-24-31","CPU2_Temp | cpu-24-32","CPU2_Temp | cpu-24-33","CPU2_Temp | cpu-24-34","CPU2_Temp | cpu-24-35","CPU2_Temp | cpu-24-36","CPU2_Temp | cpu-24-37","CPU2_Temp | cpu-24-38","CPU2_Temp | cpu-24-39","CPU2_Temp | cpu-24-4","CPU2_Temp | cpu-24-40","CPU2_Temp | cpu-24-41","CPU2_Temp | cpu-24-42","CPU2_Temp | cpu-24-43","CPU2_Temp | cpu-24-44","CPU2_Temp | cpu-24-45","CPU2_Temp | cpu-24-46","CPU2_Temp | cpu-24-47","CPU2_Temp | cpu-24-48","CPU2_Temp | cpu-24-49","CPU2_Temp | cpu-24-5","CPU2_Temp | cpu-24-50","CPU2_Temp | cpu-24-51","CPU2_Temp | cpu-24-52","CPU2_Temp | cpu-24-53","CPU2_Temp | cpu-24-54","CPU2_Temp | cpu-24-55","CPU2_Temp | cpu-24-56","CPU2_Temp | cpu-24-57","CPU2_Temp | cpu-24-58","CPU2_Temp | cpu-24-59","CPU2_Temp | cpu-24-6","CPU2_Temp | cpu-24-60","CPU2_Temp | cpu-24-7","CPU2_Temp | cpu-24-8","CPU2_Temp | cpu-24-9","CPU2_Temp | cpu-25-1","CPU2_Temp | cpu-25-10","CPU2_Temp | cpu-25-11","CPU2_Temp | cpu-25-12","CPU2_Temp | cpu-25-13","CPU2_Temp | cpu-25-14","CPU2_Temp | cpu-25-15","CPU2_Temp | cpu-25-16","CPU2_Temp | cpu-25-19","CPU2_Temp | cpu-25-2","CPU2_Temp | cpu-25-21","CPU2_Temp | cpu-25-22","CPU2_Temp | cpu-25-23","CPU2_Temp | cpu-25-24","CPU2_Temp | cpu-25-25","CPU2_Temp | cpu-25-26","CPU2_Temp | cpu-25-27","CPU2_Temp | cpu-25-28","CPU2_Temp | cpu-25-29","CPU2_Temp | cpu-25-3","CPU2_Temp | cpu-25-30","CPU2_Temp | cpu-25-31","CPU2_Temp | cpu-25-33","CPU2_Temp | cpu-25-34","CPU2_Temp | cpu-25-35","CPU2_Temp | cpu-25-36","CPU2_Temp | cpu-25-37","CPU2_Temp | cpu-25-38","CPU2_Temp | cpu-25-39","CPU2_Temp | cpu-25-4","CPU2_Temp | cpu-25-40","CPU2_Temp | cpu-25-41","CPU2_Temp | cpu-25-42","CPU2_Temp | cpu-25-43","CPU2_Temp | cpu-25-44","CPU2_Temp | cpu-25-45","CPU2_Temp | cpu-25-46","CPU2_Temp | cpu-25-47","CPU2_Temp | cpu-25-48","CPU2_Temp | cpu-25-49","CPU2_Temp | cpu-25-5","CPU2_Temp | cpu-25-51","CPU2_Temp | cpu-25-52","CPU2_Temp | cpu-25-53","CPU2_Temp | cpu-25-54","CPU2_Temp | cpu-25-55","CPU2_Temp | cpu-25-56","CPU2_Temp | cpu-25-57","CPU2_Temp | cpu-25-58","CPU2_Temp | cpu-25-6","CPU2_Temp | cpu-25-60","CPU2_Temp | cpu-25-7","CPU2_Temp | cpu-25-8","CPU2_Temp | cpu-25-9","CPU2_Temp | cpu-26-1","CPU2_Temp | cpu-26-10","CPU2_Temp | cpu-26-11","CPU2_Temp | cpu-26-12","CPU2_Temp | cpu-26-13","CPU2_Temp | cpu-26-14","CPU2_Temp | cpu-26-15","CPU2_Temp | cpu-26-16","CPU2_Temp | cpu-26-17","CPU2_Temp | cpu-26-18","CPU2_Temp | cpu-26-19","CPU2_Temp | cpu-26-2","CPU2_Temp | cpu-26-20","CPU2_Temp | cpu-26-21","CPU2_Temp | cpu-26-22","CPU2_Temp | cpu-26-23","CPU2_Temp | cpu-26-24","CPU2_Temp | cpu-26-25","CPU2_Temp | cpu-26-26","CPU2_Temp | cpu-26-28","CPU2_Temp | cpu-26-29","CPU2_Temp | cpu-26-3","CPU2_Temp | cpu-26-30","CPU2_Temp | cpu-26-31","CPU2_Temp | cpu-26-32","CPU2_Temp | cpu-26-33","CPU2_Temp | cpu-26-34","CPU2_Temp | cpu-26-35","CPU2_Temp | cpu-26-37","CPU2_Temp | cpu-26-38","CPU2_Temp | cpu-26-39","CPU2_Temp | cpu-26-4","CPU2_Temp | cpu-26-40","CPU2_Temp | cpu-26-41","CPU2_Temp | cpu-26-42","CPU2_Temp | cpu-26-43","CPU2_Temp | cpu-26-44","CPU2_Temp | cpu-26-45","CPU2_Temp | cpu-26-46","CPU2_Temp | cpu-26-47","CPU2_Temp | cpu-26-48","CPU2_Temp | cpu-26-49","CPU2_Temp | cpu-26-5","CPU2_Temp | cpu-26-50","CPU2_Temp | cpu-26-51","CPU2_Temp | cpu-26-52","CPU2_Temp | cpu-26-53","CPU2_Temp | cpu-26-54","CPU2_Temp | cpu-26-55","CPU2_Temp | cpu-26-56","CPU2_Temp | cpu-26-57","CPU2_Temp | cpu-26-58","CPU2_Temp | cpu-26-59","CPU2_Temp | cpu-26-6","CPU2_Temp | cpu-26-60","CPU2_Temp | cpu-26-7","CPU2_Temp | cpu-26-8","CPU2_Temp | cpu-26-9"
2021-08-11 00:27:00,42,51,35,52,49.9,50,35,35,49.3,43,34,52.3,59,48,49.5,36,36,51.4,50,35,50.6,50.8,35,50,38,53.4,48.7,49,49.4,48,35,35,34,35,47,54,38,34,51,51.6,54,46.8,53,52,38,36,51.8,34,34.6,54,36,36,34,49,52,50,55,49.4,47,35,47.3,50,51,49.7,42.5,35,50,38,50,46.3,46,35,36,53,49.1,52,50,55,59.8,49,53,50.8,54,53,53,53,55,51,37,36,48.7,52,49.2,51,41.3,38,37,37,36,38,48.5,58.6,49,35,47,51,50,51,52,50,51,49.6,50,46.7,46.9,51,52.1,46,35,34,34,33,34,46,36,49,46.6,46,51,50.2,49,48,47.3,47.8,49,50,35,55.3,50,49,49,50,50,49,50,48,51,51,54.6,42,36,35,35,35,34,32,49,33,48,48.9,53,48,47.6,48.2,48.2,47.3,48,34,35,49,46,38,36,34,36,36.6,38,35,45.3,33,34,34,34,34,34.8,51,48,50,50,49,48,36,49,47,50,51.3,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,44,36.4,40.2,56.3,50,50,51,47,52,47,48,49,33,45,34,37,33
2021-08-11 00:28:00,42,51,35,52,49,50,35,35,46.2,43,34,52,59,48,48.8,36,36,50.6,49.8,35,50.2,51.4,35,50,38,53.8,49,49.4,49.4,49,35,35,34,35,47.8,54,38,34,51,51.2,51.5,46.4,53,48.8,38,36,50.8,34,35,54,36,36,34,49,52,50,55,49,47.4,35,46.9,51.3,48.8,51,45.3,35,49.5,38,50,45.5,48.1,35,36,53,50,52,50,55,43.7,49,53,51,54,53,53,53,55,50.4,37,36,49.1,51.6,48.8,51,38,38,37,37,36,38,49,58,49.4,35,47,51,50,51,52,50,51,49.2,50,46.5,47,51,53,46,35.8,34,34,33,34,46,36,49,46.2,46,50.5,50.6,48.8,48,47.5,47.5,49,50,35,57.4,50,49,49,50,50,49,50,48,51,51,56.7,42,36,35,35,35,34,32,49,33,48.4,48,52.5,47.3,47.6,49,49.8,48,48,34,35,49,46,38,36,34,36,37,38,35,45.9,33.8,34,34,34,34,35,51,48,50,50,49,48,36,49,47,50,54,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,44.2,36,38.1,55,50,50,51,47,52,47,48,49,33,44.8,34,37,33
2021-08-11 00:29:00,42,51.4,35,52,49,50,35,35,52,43.2,34,51.2,59,47.5,48.8,36,36,51,49.8,35,50,50.3,35,50,38,53.4,48.3,48.5,50,48.3,35,35,34,35,47.4,54,38,34,51,52,54,46.4,53,38.9,38,36,50.4,34,35,54,36,36,34,49.7,52,50,53.5,49,47,35,48.6,53,48.8,51,41.3,35,48,38,50.3,45,44.8,35,36,53,50,52,50,55,38,49,53,51,54,53,53,53,55,50,37,36,48.8,52,49.5,51,38.8,38,37.8,37,36,38,48.1,58,49,35,47,51,50.5,51,52,50,51,49.2,50,46.7,47,51.6,53,46,36,34,34,33,34,46,36,49,47.3,46,50,51,49.7,48,47.7,47.7,48.6,50,35,57,50,49,49,50,50,49,50,48,51.9,51.3,57.3,42,36,35,35,35.8,34,32,49,33,48,48,52.7,47,48,49,48.8,47.4,48,34,35,49,46.2,38,36,34,36,37,38,35,45.3,34,34.9,34,34.8,34,35,51,48,50,50,49,48,36,49,47,50,54,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,45,36,37,55,50,50,51,47,52,47,48,49,33,48,34,37,33
2021-08-11 00:30:00,42,52,35,52,49.7,50,35,35,44.6,44,34,49.8,59,47.7,49,36,36,52,50,35,50.5,51.1,35,50,38,53.5,48.5,49.3,50.4,48,35,35,34,35,48,54,38,34,51,52.4,54,46,53,38,38,36,51,34,35,53,36,36,34,50,52,50,53,49.5,47,35,47.3,52.2,49,51.2,47.1,35,48.7,38,52,43.8,47,35,36,53,50,52,50,55,38,49,53,51,54,53.2,53,53,55,50,37,36,49.2,52,51,50.2,37.6,38.3,38,37,36,38,48,57.3,49,35,47,51,51,51.2,52,50,51,50,50,41.8,47.4,52,53,46,36,34,34.8,33,34,46,36,49,46.3,46,51,51.7,50,48,47.9,48,49,50,35,53.3,50,49,49,50,50,49,50,48,52,52,54.5,42,36,35,35,36,34,32,49,33,48,48.7,53,47,44.3,49.8,48.4,46,46.3,34,35,49,46.6,38,36,34,36,37,38,35,46,34,35,34,35,34,35,51,48,50,50,49,48,36,49,47,46.8,57.2,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,45,36,37,55,50,50,51,47.3,52,47,48,49,33,43.4,34,37,33.7
2021-08-11 00:31:00,42,52,35,52,51,50,35,35,43.6,44,34,53.2,58.3,48.1,49.4,36,36,51.5,50,35,50.8,51.3,35,50,38,53.6,48.3,48.8,50.8,48,35,35,34,35,48,54,38,34,51,52.4,53.3,47.7,53,38,38,36,51.4,34,35,53.4,36,36,34,50,52,50,53.3,49.7,47,35,48.2,52,49,50,48,35,49,38,52,44.5,47,35,36,53,50,52,50,55,38.5,49,53,51,54,54,53,53,55.4,50,37,36,49.7,52,50.2,50.7,40.7,39,38,37,36,38,48,58,49,35,47,51,51,52,52,50,51,50,50,41,48,52,53,46,36,34,35,33,34,46,36,49,46,46,51.3,49.8,49.5,47.2,48,48,49.5,50,35,53.1,50,49,49,50,50,49,50,48,52,52,53.4,42,36,35,35,36,34,32,49,33,48,48.8,53,47.4,42.3,49.4,49,46,45,34,35,49,46.9,38,36,34,36,37,38,35,45.3,34,35,34,35,34,35,51,48,50,50,49,48,36,49,47,41.6,56.8,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,45,36,37.5,54.6,50,50,51,48,52,47,48,49,33,43,34,37,34
2021-08-11 00:32:00,42,52,35,52,51,49,35,35,43,44,34,53.3,58.5,48.3,51.3,36,36,51,49.8,35,50,51.2,35,51,38,52.8,48,49,50,47.6,35,35,34,35,48,54,38,34,51,52.4,53.8,47.8,53,38,38,36,52.3,34,35,53.6,36,36,34,50,52,50,54.8,49.4,47.4,35,45.8,51.2,50.3,48.8,45,35,49.3,38,51.2,47,47.3,35.4,36,53,50,52,50,55,42.9,49,53,51,54,54,53,53,56,50.3,37,36,49.4,51.5,50,51,41.3,38.8,38,37,36,38,48,56.8,49,35,47.6,51,51,52,52,50,51,50,50,46,48,51.1,53,46,36,34,35,33,34,46.3,36,49,46.9,46.4,50,50,49,47.4,48,48,49.3,50,35,43.4,50,49,49,50,50,49,50,48,52,52,53.7,42,36,35,35,36,34,32,49,33.3,48,48,53,47,46.7,49,48.2,46,45.6,34,35,49,46.2,38,36,34,36,37,38,35,45.5,34,35,34,35,34,35,51,48,50,50,49,48,36,49,47,41.5,53,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,36.8,38.5,44.3,58.8,50,50,51,48,52,47,48,49,33,43.5,34,37,34
2021-08-11 00:33:00,42,52,35,52,51,49,35,35,43.8,44,34,48.5,59,47,51.1,36,36,50.7,49,35,49.8,50.8,35,50.6,38,53,48,48.6,50,48,35,35,34,35,48,54,38,34,51,52,54,47.6,53,38,38,36,52.6,34,35,53.2,36,36,34,50,52,50,53.3,48.3,47.3,35,48.9,51,50.5,49.5,43.3,35,50,38,50,47,48.2,35,36,53,50,52,50,55,48,49,53,51,54,54,53,53,56,51,37,36,49,51.8,49.5,51,42.5,38,37.9,37,36,38,48,51,49,35,48,51,51,51.2,52,50,51,49.6,50,46.4,48,50.7,53,46,36,34,35,33,34,46.5,36,49,46.8,46,50,50,49,47,46.8,48,48.2,50,35,38,49.8,49,49,50,50,49,50,48,52,52,55.3,42,36,35,35,36,34,32,49,34,48,48,52.6,47.8,46.8,49,48,46.8,46.8,34,35,49,46.6,38,36,34,36,37,38,35,45.7,34,35,34,34.6,34,35,51,48,50,50,49,48,36,49,47,41.3,53,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,36,42,46.5,58,50,50,51,48,52,47,48,49,33,45.7,34,37,34
2021-08-11 00:34:00,42,52,35,52,50.3,49.4,35,35,43.8,44,34,48.9,59,47,50.4,36,36,50.8,50,35,49.5,50.3,35,50,38,53.4,48.4,49,50,46,35,35,34,35,47.3,54,38,34,51,52.4,53.6,48.4,53,38,38,36,48,34,35,53,36,36,34,50,52,50,51.4,49.4,48.9,35,49.1,51,50.3,51.5,40,35,50,38,50,47,50,35,36,53,50,52,50,55,48,49,53,51,54,54,53,53,56,50,37,36,48.7,49.9,48.7,50.8,41.1,38,37,37,36,38,48,50.6,50,35,47.4,51,51,51,52,50,51,48.9,50,46.8,46.8,48.3,53,46.9,36,34,35,33,34,46.3,36,49,46.9,46,49.2,50.4,49.7,47.7,47.5,46.2,48.7,50,35,38,48,49,49,50,50,49,50,48,52,52,55.3,42,36,35,35,36,34,32,49,34,48,48,52.7,47.8,46.8,47.2,48.4,47,48,34,35,49,46.2,38,36,34,36,37,38,35,45,34,35,34,34,34,35,51,48,50,50,49,48,36,49,47,41.2,53,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,34.8,41.6,47.3,58,50,50,51,48,52,47,48,49,33,49.1,34,37,34
2021-08-11 00:35:00,42,51.1,35,52,50,49.1,35,35,43.8,44,34,50.8,58.3,46.6,49,36,36,48.8,50,35,50,49,35,50,38,53,48,48.2,48.7,47.9,35,35,34.4,35,47.6,54,38,34,51,52,54,49.3,53,38,38,36,48,34,35,52.6,36,36,34,50,52,50,50,47.3,48.3,35,48,47.8,48.2,51.6,39.2,35,50,38,50,46.8,46.3,35.6,36,53,50,52,50,55,47.6,49,53,51,54,54,53,53,56,50,37,36,47.8,50.6,48.6,49.5,39,38,37,37,36,38,48.2,51,49.2,35,47,51,51,51,52,50,51,48.3,50,45.3,46,50.2,53,47,36,34,35,33,34,46.9,36,49,46.3,46,50.3,50.1,47.2,46.3,45.6,47.5,48.4,50,35,38,48.9,49,49,50,50,49,50,48,52,52,54,42,36,35,35,36,34,32,49,34,48,47.6,52,48,47,46,48.5,47,47.2,34,35,49,46.4,38,36,34,36,37,38,35,45,34,35,34,34,34,35,51,48,50,50,49,48,36,49,47,40.9,53,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,34,39.8,47.8,58.8,50,50,51,48,52,47,48,49,33,49,34,37,34
2021-08-11 00:36:00,42,51,35,52.8,50,50,35,35,44,44,34,49.7,58,47,49.7,36,36,51.1,49.7,35,50.4,51.4,35,50,38,54.8,48,49,48,48,35,35,35,35,47.8,54,38,34,50.1,51.6,53,47,53,38,38,36,48,34,35,52.6,36,36,34,50,52,50,51.2,49,46.8,35,47.2,38,50,49,41,35,49.3,38,50,44,47.5,35.6,36,53,50,52,50,55,48.8,49,53,51,54,54,53,53,56,50,37,36,49,51.6,49.7,51,40.7,38,37,37,36,38,48.3,51,49,35,47,51,51,51,52,50,51,49.4,50,45.3,46.8,50.9,53,47,36,34,35,33,34,46,36,49,46.1,46,51,51,49,48,47.4,47.8,48.8,50,35,37.3,49,49,49,50,50,49,50,48,52,52,55.8,42,36,35,35,36,34,32,49,34,48,47.3,52.3,48,47.8,49.5,50.8,47,47,34,35,49,46,38,36,34,36,37,38,35,44.5,34,35,34,34,34,35,51,48,50,50,49,48,36,49,47,40.3,53.6,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,34,36,48,59,50,50,51,48,52,47,48,49,33,47.6,34,37,34
2021-08-11 00:37:00,42,51,35,53,50,50,35,35,43.2,43.3,34,53.8,57.6,47,50,36,36,50.7,48,35,49.7,51,35,50,38,53.3,48,48.5,49.4,48,35,35,35,35,47,54,38,34,50.4,52,52.3,47,53,43.5,38,36,49.2,34,35,53.4,36,36,34,50,52,50,54.9,48.2,46,35,45.8,45.3,49.2,50.3,42.5,35,49.8,38,49.3,44.9,46.2,35,36,53,50,52,50,55,48.8,49,53,51,54,54,53,53,55.6,51,37,36,48.6,52,48.1,49.9,40.3,38,37,37,36,38,48,51.4,49,35,47,51,51,51,52,50,51,49,50,46.3,46.8,50.3,52,47,36,34,34.3,33,34,46.5,36,49,46,46,50.7,50.1,48.5,47.9,47.4,48.1,49,50,35,45.6,49,49,49,50,50,49,50,48,52,52,56.7,42,36,35,35,36,34,32,49,34,48.3,46.5,52.3,47.6,47.3,48,49.3,47,46.6,34,35,49,46,38,36,34,36,37,38,35,45.4,34,35,34,34,34,35,51,48,50,50,49,48,36,49,47,45.5,50.2,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,34,36,48,52.1,50,50,51,48,52,47,48,49,33,47.5,34,37,34
2021-08-11 00:38:00,42,51,35,53,50,50,35,35,43.3,43,34,52.3,58,47,49.7,36,36,50.9,49,35,49.9,51,35,50,38,53.8,48,48.3,50,48,35,35,35,35,47,54,38,34,50.1,52,53.9,47,53,49,38,36,52.7,34,35,53,36,36,34,50,52,50,54.8,48,46.6,35,42.5,43.5,49,51,48,35,49.2,38,49,44.7,46,35,36,53,49.2,52,50,55,48,49,53,51,54,54,53,53,55,52,37,36,48.4,52,49.5,49.1,39.6,38,37,37,36,38,48,53.3,49,35,47,51,50.3,51,52,50,51,49.6,50,46,46.1,50.8,52,47,36,34,34,33,34,46,36,49,46.2,46,50.8,50,48,47.7,47.8,48,49,50,35,44.5,48.3,49,49,50,49.9,49,50,48,52,52,57,42,36,35,35,35.3,34,32,49,33.6,49,46.8,53,48,47,48.9,48,47,46,34,35,49,46,38,36,34,35.8,37,38,35,45,34,35,34,34,34,35,51,48,50,50,49,48,36,49,47,47,50.2,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,40.7,36.4,46.5,59,50,50,51,47.9,52,47,48,49,33,48,34,37,33.2
2021-08-11 00:39:00,42,51,35,52.8,50.3,49.6,35,35,43.9,43,34,51.5,58,46.2,49.4,36,36,50.8,48.6,35,50,51,35,50,38,52.7,48.3,49,50,48,35,35,35,35,47.4,54,38,34,51,52,54,47,53,38.9,38,36,54,34,35,53.3,36,36,34,50,52,50,54,48.5,47,35,47.2,38,49.1,49.8,43.3,35,48.5,38,49,45.2,48.8,35,36,53,49,52,50,55,48,49,53,51,54,54,53,53,55,52,37,36,48.8,51.2,49.4,50,39.2,38,37,37,36,38,48,54.5,49,35,47,51,50,51,52,50,51,50,50,46,47,50,52,47,36,34,34,33,34,46,36,49,46.7,46,49.3,50.5,48,47.6,47.4,47.6,48.6,50,35,36.6,48.5,49,49,50,49,49,50,48,52,52,55.7,42,36,35,35,35,34,32,49,33,48.7,48,52.1,48,47.4,49,48.6,46.2,46,34,35,49,46,38,36,34,35,37,38,35,45.4,33.7,35,34,34,34,35,51,48,50,50,49,48,36,49,47,41.6,51,48,37,35,36,49,34,50,50,48,48,49,52,51,50,50,44,41,47.2,57.7,50,50,51,47,52,47,48,49,33,48,34,37,33
2021-08-11 00:40:00,42,51,35,52,51,50,35,35,43.7,43,34,53.1,58,46.6,48.3,36,36,51.2,49,35,49.2,51,35,50,38,52,48.1,49,50,48.7,35,35,35,35,47,54,38,34,50.1,51.6,52.9,50.5,53,38,38,36,49.5,34,35,45.3,36,36,34,50,52,50,51.4,49,47,35,49.7,38,50.3,49.3,42,35,48,38,49,46.6,47.5,35,36,53,49,52,50,55,48,49,53,51,54,54,53,53,55,52,37,36,48.6,51.3,49.4,50.5,38.5,38,37,37,36,38,48,55,49,35,47.7,51,50,51,52,50,51,50,50,46,46.9,51.5,52,47,36,34,34,33,34,46.3,36,49,46.2,46,50.6,49.7,49.2,47.3,46.6,48,48.6,50,35,36,49,49,49,50,49,49,50,48,52,52,52.1,42,36,35,35,35,34,32,49,33,48.2,48,53.3,47.1,47.8,49,49,46.6,46,34,35,49,46.9,38,36,34,35,37,38,35,45.1,33,35,34,34,34,35,51,48,50,50,49,48,36,49,47,39.8,52.9,48,37,35,36,48.3,34,50,50,48,48,49,52,51,50,50,44,41,48,51.5,50,50,51,47,52,47,48,49,33,47.3,34,37,33
2021-08-11 00:41:00,42,51,35,50.8,51,50,35,35,44,43,34,49.5,58,47,50.3,36,36,51.4,49.4,35,49.2,51,35,50,38,52.3,48,49,49.6,49,35,35,35,35,47,54,38,34,50,51.6,52,51.3,53,38,38,36,48,34,35,42,36,36,34,50,52,50,51.3,49,46.2,35,47.3,38,49.9,50.8,45.7,35,51.3,38,51.7,46.4,47,35,36,53,49,52,50,55,48.7,49,52.7,51,54,54,53,53,55,52,37,36,49,52,50,51,41.8,38,37,37,36,38,48,57.6,49.4,35,47.9,51,50,51,52,50,51,50,50,46,46,51.7,52,47,36,34,34,33,34,46.1,36,49,46.6,46,50.2,50.2,49,48,47.8,47.6,48,50,35,36,49,49,49,50,49,49,50,48,52,51.6,53.3,42,36,35,35,35,34,32,49,33,48.2,48,53.6,47,46.6,49,48.3,47,46,34,35,49,46.3,38,36,34,35,37,38,35,45,33,35,34,34,34,35,51,48,50,50,49,48,36,49,47,41,61.1,48,37,35,36,48,34,50,50,48,48,49,52,51,50.3,50,44,41,48,50,50,50,51,47,52,47,48,49,33,41,34,37,33
2021-08-11 00:42:00,42,51,35,50,50.5,50,35,35,44.7,43,34,51.5,57.8,47,50,36,36,50.9,49.4,34.8,50,51,35,50,38,52,48,48.6,49.2,48.7,35,35,34.7,35,47,54,38,34,50.2,51.5,52.2,46.9,53,38,38,36,48,34,35,42,36,35.4,34,50,52,50,50,48.3,46,35,45.1,43.5,49.3,51,43.7,35,48.3,38,52.6,45.3,47,35,36,53,49,52,50,55,48.5,49,52,51,54,54,53,53,55,52,37,36,48.6,51.6,50,51,38.6,38,37,37,36,38,48,56.3,49,35,47,51,50,51,52,49.7,51,49.6,50,46,46.5,50.3,52,47,35.1,34,34,33,34,46,36,49,46,46,50.4,51,48.6,48,47.1,47.6,48.4,50,35,36,49.3,49,49,50,49,49,50,48,52,51,54.2,42,36,35,35,35,34,32,49,33,47,48,54,47.4,47,49,48.5,46.4,46,34,35,49,46.1,38,36,34,35,37,38,35,45,33,34.9,34,34,34,35,51,48,50,50,49,48,36,49,47,41.9,64,48,37,35,36,48,34,50,50,48,48,49,52,51,51,50,44,40.9,48,48.5,50,50,51,47,52,47,48,49,33,43.6,34,37,33
2021-08-11 00:43:00,42,51,35,50,50,50,35,35,44.2,43,34,55,57.4,47.8,49.3,36,36,50.9,48.6,34,50.4,51,35,50,38,54.8,48,49,50,48.4,35,34.3,34,35,47,54,38,34,51,52,53,47,53,49,38,36,49.2,34,35,46,36,35,34,50,52,50,54.7,49.4,46.3,35,48.7,49,52,52.1,39,35,50.3,38,48,44.2,48,35,36,53,49,52,50,54.4,48,49,52,51,54,54,53,53,55,52,37,36,48.9,51.1,50,50.6,40.9,38,37,36.8,36,38,48,55.4,49,35,47,51,50,51,52,49,51,49.7,50,45.6,47,51,52,47,35,34,34,33,34,46,36,49,46.8,46,50,50.4,48.8,47.1,46.9,48,49.4,50,35,43.2,48.5,49,49,50,49,49,50,48,52,51,54,42,36,35,35,35,34,32,49,33,47,48,53.8,47.8,47.8,49,49,46,48,34,35,49,46.3,38,36,34,35,37,38,35,45,33,34,34,34,34,35,51,48,50,50,49,48,36,49,47,45.4,61.3,48,37,35,36,48,34,50,50,48,48,49,52,51,51,50,44,40,48,53.6,50,50,51,47,52,47,48,49,33,44,34,37,33
