"time","CPU_usage | cpu-23-1","CPU_usage | cpu-23-10","CPU_usage | cpu-23-11","CPU_usage | cpu-23-12","CPU_usage | cpu-23-13","CPU_usage | cpu-23-14","CPU_usage | cpu-23-17","CPU_usage | cpu-23-18","CPU_usage | cpu-23-19","CPU_usage | cpu-23-2","CPU_usage | cpu-23-20","CPU_usage | cpu-23-21","CPU_usage | cpu-23-22","CPU_usage | cpu-23-23","CPU_usage | cpu-23-24","CPU_usage | cpu-23-25","CPU_usage | cpu-23-26","CPU_usage | cpu-23-27","CPU_usage | cpu-23-28","CPU_usage | cpu-23-3","CPU_usage | cpu-23-30","CPU_usage | cpu-23-31","CPU_usage | cpu-23-32","CPU_usage | cpu-23-33","CPU_usage | cpu-23-34","CPU_usage | cpu-23-35","CPU_usage | cpu-23-36","CPU_usage | cpu-23-37","CPU_usage | cpu-23-38","CPU_usage | cpu-23-39","CPU_usage | cpu-23-4","CPU_usage | cpu-23-40","CPU_usage | cpu-23-41","CPU_usage | cpu-23-42","CPU_usage | cpu-23-43","CPU_usage | cpu-23-44","CPU_usage | cpu-23-45","CPU_usage | cpu-23-46","CPU_usage | cpu-23-47","CPU_usage | cpu-23-48","CPU_usage | cpu-23-49","CPU_usage | cpu-23-5","CPU_usage | cpu-23-50","CPU_usage | cpu-23-51","CPU_usage | cpu-23-52","CPU_usage | cpu-23-53","CPU_usage | cpu-23-54","CPU_usage | cpu-23-55","CPU_usage | cpu-23-56","CPU_usage | cpu-23-57","CPU_usage | cpu-23-58","CPU_usage | cpu-23-6","CPU_usage | cpu-23-60","CPU_usage | cpu-23-7","CPU_usage | cpu-23-8","CPU_usage | cpu-23-9","CPU_usage | cpu-24-1","CPU_usage | cpu-24-10","CPU_usage | cpu-24-11","CPU_usage | cpu-24-12","CPU_usage | cpu-24-13","CPU_usage | cpu-24-14","CPU_usage | cpu-24-15","CPU_usage | cpu-24-16","CPU_usage | cpu-24-17","CPU_usage | cpu-24-18","CPU_usage | cpu-24-19","CPU_usage | cpu-24-2","CPU_usage | cpu-24-20","CPU_usage | cpu-24-21","CPU_usage | cpu-24-22","CPU_usage | cpu-24-23","CPU_usage | cpu-24-24","CPU_usage | cpu-24-25","CPU_usage | cpu-24-26","CPU_usage | cpu-24-27","CPU_usage | cpu-24-28","CPU_usage | cpu-24-29","CPU_usage | cpu-24-3","CPU_usage | cpu-24-30","CPU_usage | cpu-24-31","CPU_usage | cpu-24-32","CPU_usage | cpu-24-33","CPU_usage | cpu-24-34","CPU_usage | cpu-24-35","CPU_usage | cpu-24-36","CPU_usage | cpu-24-37","CPU_usage | cpu-24-38","CPU_usage | cpu-24-39","CPU_usage | cpu-24-4","CPU_usage | cpu-24-40","CPU_usage | cpu-24-41","CPU_usage | cpu-24-42","CPU_usage | cpu-24-43","CPU_usage | cpu-24-44","CPU_usage | cpu-24-45","CPU_usage | cpu-24-46","CPU_usage | cpu-24-47","CPU_usage | cpu-24-48","CPU_usage | cpu-24-49","CPU_usage | cpu-24-5","CPU_usage | cpu-24-50","CPU_usage | cpu-24-51","CPU_usage | cpu-24-52","CPU_usage | cpu-24-53","CPU_usage | cpu-24-54","CPU_usage | cpu-24-55","CPU_usage | cpu-24-56","CPU_usage | cpu-24-57","CPU_usage | cpu-24-58","CPU_usage | cpu-24-59","CPU_usage | cpu-24-6","CPU_usage | cpu-24-60","CPU_usage | cpu-24-7","CPU_usage | cpu-24-8","CPU_usage | cpu-24-9","CPU_usage | cpu-25-1","CPU_usage | cpu-25-10","CPU_usage | cpu-25-11","CPU_usage | cpu-25-12","CPU_usage | cpu-25-13","CPU_usage | cpu-25-14","CPU_usage | cpu-25-15","CPU_usage | cpu-25-16","CPU_usage | cpu-25-19","CPU_usage | cpu-25-2","CPU_usage | cpu-25-21","CPU_usage | cpu-25-22","CPU_usage | cpu-25-23","CPU_usage | cpu-25-24","CPU_usage | cpu-25-25","CPU_usage | cpu-25-26","CPU_usage | cpu-25-27","CPU_usage | cpu-25-28","CPU_usage | cpu-25-29","CPU_usage | cpu-25-3","CPU_usage | cpu-25-30","CPU_usage | cpu-25-31","CPU_usage | cpu-25-33","CPU_usage | cpu-25-34","CPU_usage | cpu-25-35","CPU_usage | cpu-25-36","CPU_usage | cpu-25-37","CPU_usage | cpu-25-38","CPU_usage | cpu-25-39","CPU_usage | cpu-25-4","CPU_usage | cpu-25-40","CPU_usage | cpu-25-41","CPU_usage | cpu-25-42","CPU_usage | cpu-25-43","CPU_usage | cpu-25-44","CPU_usage | cpu-25-45","CPU_usage | cpu-25-46","CPU_usage | cpu-25-47","CPU_usage | cpu-25-48","CPU_usage | cpu-25-49","CPU_usage | cpu-25-5","CPU_usage | cpu-25-51","CPU_usage | cpu-25-52","CPU_usage | cpu-25-53","CPU_usage | cpu-25-54","CPU_usage | cpu-25-55","CPU_usage | cpu-25-56","CPU_usage | cpu-25-57","CPU_usage | cpu-25-58","CPU_usage | cpu-25-6","CPU_usage | cpu-25-60","CPU_usage | cpu-25-7","CPU_usage | cpu-25-8","CPU_usage | cpu-25-9","CPU_usage | cpu-26-1","CPU_usage | cpu-26-10","CPU_usage | cpu-26-11","CPU_usage | cpu-26-12","CPU_usage | cpu-26-13","CPU_usage | cpu-26-14","CPU_usage | cpu-26-15","CPU_usage | cpu-26-16","CPU_usage | cpu-26-17","CPU_usage | cpu-26-18","CPU_usage | cpu-26-19","CPU_usage | cpu-26-2","CPU_usage | cpu-26-20","CPU_usage | cpu-26-21","CPU_usage | cpu-26-22","CPU_usage | cpu-26-23","CPU_usage | cpu-26-24","CPU_usage | cpu-26-25","CPU_usage | cpu-26-26","CPU_usage | cpu-26-28","CPU_usage | cpu-26-29","CPU_usage | cpu-26-3","CPU_usage | cpu-26-30","CPU_usage | cpu-26-31","CPU_usage | cpu-26-32","CPU_usage | cpu-26-33","CPU_usage | cpu-26-34","CPU_usage | cpu-26-35","CPU_usage | cpu-26-37","CPU_usage | cpu-26-38","CPU_usage | cpu-26-39","CPU_usage | cpu-26-4","CPU_usage | cpu-26-40","CPU_usage | cpu-26-41","CPU_usage | cpu-26-42","CPU_usage | cpu-26-43","CPU_usage | cpu-26-44","CPU_usage | cpu-26-45","CPU_usage | cpu-26-46","CPU_usage | cpu-26-47","CPU_usage | cpu-26-48","CPU_usage | cpu-26-49","CPU_usage | cpu-26-5","CPU_usage | cpu-26-50","CPU_usage | cpu-26-51","CPU_usage | cpu-26-52","CPU_usage | cpu-26-53","CPU_usage | cpu-26-54","CPU_usage | cpu-26-55","CPU_usage | cpu-26-56","CPU_usage | cpu-26-57","CPU_usage | cpu-26-58","CPU_usage | cpu-26-59","CPU_usage | cpu-26-6","CPU_usage | cpu-26-60","CPU_usage | cpu-26-7","CPU_usage | cpu-26-8","CPU_usage | cpu-26-9"
2021-08-11 00:30:00,1,100,1,87.2,100,100,1,1,43.2,1,1,12.2,37,100,24.2,1,1,100,100,1,100,100,1,100,1,87.3,100,100,100,100,1,1,1,1,100,79,1,1,75,75.2,75,99.8,17.2,1,1,1,17,1,1,23.8,1,1,1,100,100,100,14.6,100,100,1,16.3,5.31,63,67.5,7.15,1,62.8,1,63,25,25,1,1,100,100,100,100,100,1,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,1,1,1,1,1,1,43.6,25.9,100,1,100,100,100,100,100,100,100,100,100,31.5,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,12.7,11.5,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,31.5,100,63,100,15.8,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,6.69,63.9,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,2,1,25,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:31:00,1,100,1,86.5,100,100,1,1,48.6,1,1,24.3,44.8,100,24.2,1,1,100,100,1,100,100,1,100,1,89.1,100,100,100,100,1,1,1,1,100,79,1,1,75,75,75,100,17,6.17,1,1,35.8,1,1,24.8,1,1,1,100,100,100,31.7,100,100,1,5.15,11.8,63,73.8,6.33,1,63,1,63,26.2,26.4,1,1,100,100,100,100,100,2.46,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,37.5,1,1,1,1,1,45.8,60.1,100,1,100,100,100,100,100,100,100,100,100,69.5,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,48.8,17.9,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,83.5,100,63,100,31.7,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,1.67,51,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,92.4,1.15,3.58,22.5,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:32:00,1,100,1,83.5,100,100,1,1,46.8,1,1,20.6,39.8,100,25.5,1,1,100,100,1,100,100,1,100,1,91.8,100,100,100,100,1,1,1,1,100,79,1,1,75,75.3,75,100,17,1,1,1,28.2,1,1,20.7,1,1,1,100,100,100,34.5,100,100,1,21.2,12,63,81.8,7.46,1,63,1,63,26,26,1,1,100,100,100,100,100,34.2,100,100,100,100,100,100,100,100,75.1,1,1,100,100,100,100,24.8,1,1,1,1,1,46,43.8,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,18.7,12.5,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63.7,100,37.1,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,2,62,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,1,1.69,48.8,25,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:33:00,1,100,1,88,100,100,1,1,52.1,1,1,12.1,36,100,25.3,1,1,100,100,1,100,100,1,100,1,92.5,100,100,100,100,1,1,1,1,100,79,1,1,75,75,75,100,17,1,1,1,18.2,1,1,20.8,1,1,1,100,100,100,21.4,100,100,1,17.3,12.9,63,74.5,21.8,1,63,1,63,24.7,25.5,1,1,100,100,100,100,100,62.5,100,100,100,100,100,100,100,100,75.1,1,1,100,100,100,100,42.5,1,1,1,1,1,49.2,37,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,13,11.8,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,99.8,100,100,100,100,100,63.7,100,37,1,1,100,99.8,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,2,62,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,1,1.83,62.2,25,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:34:00,1,100,1,87.4,100,100,1,1,46.2,1,1,13.2,36,100,25.5,1,1,100,100,1,100,99.8,1,100,1,92.2,100,100,100,100,1,1,1,1,100,79,1,1,75,75.2,75,100,17.2,1,1,1,12.7,1,1,20.4,1,1,1,100,100,100,13,100,99.8,1,25.3,4,63,71.6,5.33,1,63,1,63,23.2,26.2,1,1,100,100,100,100,100,53.8,100,100,100,100,100,100,100,100,75,1,1,86.5,84.8,100,100,15.5,1,1,1,1,1,45.2,36.8,100,1,100,100,100,100,100,100,100,100,100,100,100,84.8,100,100,1,1,1,1,1,100,1,100,99.8,100,100,100,96.6,100,100,100,100,100,1,13,11.1,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63.5,100,34.5,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,1.83,62,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,1,1.77,53,25,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:35:00,1,100,1,87,100,100,1,1,49.8,1,1,13.3,36.8,100,24.9,1,1,100,97.7,1,100,100,1,100,1,89.3,99.8,100,91.9,100,1,1,1,1,100,79,1,1,75,75,75.2,98.6,17.2,1,1,1,12.8,1,1,19.3,1,1,1,100,100,100,13,100,100,1,19.6,1,63,74.8,10,1,63,1,63,25.3,25.4,1,1,100,100,100,100,100,62.1,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,2.69,1,1,1,1,1,43.9,37.6,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,13,10.7,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63.6,100,35.2,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,1.62,61.1,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,1,2,62.1,25,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:36:00,1,100,1,87.2,100,100,1,1,46.8,1,1,13.8,36,100,25.3,1,1,100,100,1,100,100,1,100,1,87.3,100,100,77.6,100,1,1,1,1,100,79,1,1,75,75,75,100,17.2,1.85,1,1,12.8,1,1,21.4,1,1,1,100,100,100,18.2,100,100,1,20.7,1.85,63,72.5,23.3,1,63,1,63,24.7,24.2,1,1,100,100,100,100,100,62.2,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,53.3,1,1,1,1,1,45.2,37,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,9.62,10.8,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63,100,29.3,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,1.69,45.5,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,1.25,2,61.8,25,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:37:00,1,100,1,87,100,100,1,1,45.8,1,1,21.4,45.3,100,25.2,1,1,100,100,1,100,100,1,100,1,87.6,100,100,100,100,1,1,1,1,100,79,1,1,75,75.2,75,100,17,8.67,1,1,42.1,1,1,23,1,1,1,100,100,100,39.6,100,100,1,8.38,8.75,63,70.4,22.5,1,63,1,63,21.3,17.9,1,1,100,100,100,100,100,62.2,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,50.5,1,1,1,1,1,45.3,66.1,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,62.4,16.1,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63.7,100,40.1,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,13.4,75.7,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,44,2,57.8,67.1,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:38:00,1,100,1,86.8,100,100,1,1,53.1,1,1,13.5,39.8,100,25.5,1,1,100,100,1,100,100,1,100,1,86.7,100,100,100,100,1,1,1,1,100,79,1,1,75.2,75.3,75.2,99.8,17,1,1,1,32.2,1,1,23.2,1,1,1,100,100,100,27.9,100,100,1,7.62,3.46,63,75.3,5,1,63,1,63,24.8,25.2,1,1,100,100,100,100,100,45.3,100,100,100,100,100,100,100,100,74.8,1,1,100,100,100,100,69.2,1,1,1,1,1,41.9,39.4,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,28.7,10.7,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63.2,100,37.5,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,10.6,60.2,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,73.5,2,49.4,39.5,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:39:00,1,100,1,87.8,100,100,1,1,44.3,1,1,12.8,36,99.8,25.8,1,1,100,100,1,100,100,1,100,1,88.3,100,100,100,100,1,1,1,1,100,79,1,1,75,75,75,100,17,1,1,1,16.1,1,1,23,1,1,1,100,100,100,20.9,100,100,1,24.7,1,63,75.5,1.31,1,63,1,63,25.5,25.9,1,1,100,100,100,100,100,62.5,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,11.8,1,1,1,1,1,47.2,56.3,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,1,11,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63,100,35.9,1,1,100,100,1,1,1,1,1,1,1,99.9,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,2,50,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,73.2,1.83,62.1,21.9,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:40:00,1,100,1,80.3,100,100,1,1,50.8,1,1,14.2,36,100,25.3,1,1,100,100,1,100,100,1,100,1,89.2,100,100,100,100,1,1,1,1,100,79,1,1,75,75,75,100,16.8,1,1,1,12,1,1,14.5,1,1,1,100,100,100,14.8,100,100,1,20.3,1,63,72.1,12.7,1,63,1,63,21.8,25.2,1,1,100,100,100,100,100,62.5,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,35.1,1,1,1,1,1,45.2,45.2,99.8,1,99.8,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,1,11,100,100,100,100,100,100,100,100,100,62.9,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63,100,35.4,1,1,100,100,1,1,1,1,1,1,1,99.9,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,1.75,44.9,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,73.5,1.85,62.3,13.5,100,100,100,100,100,100,100,100,1,99.8,1,1,1
2021-08-11 00:41:00,1,100,1,87.8,100,100,1,1,48.6,1,1,14.1,36,100,25.8,1,1,100,100,1,100,100,1,100,1,88.9,100,100,100,100,1,1,1,1,100,79,1,1,75,75,75,100,17,1,1,1,12.5,1,1,14.6,1,1,1,100,100,100,14.7,100,100,1,10.7,1,63,66.7,17.2,1,63,1,63,25.5,21.7,1,1,100,100,100,100,100,62.8,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,32.2,1,1,1,1,1,39.6,52.9,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,1,11,100,100,100,100,100,100,100,100,100,62.9,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63.7,100,35.9,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,2,26.7,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,73.3,1.85,61.9,13.3,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:42:00,1,100,1,87.5,100,100,1,1,31,1,1,20.2,42.7,100,24.7,1,1,100,100,1,100,100,1,100,1,82.3,100,100,100,100,1,1,1,1,100,79,1,1,75,75,75,100,17.2,8.08,1,1,27.5,1,1,18.9,1,1,1,100,100,100,19.8,100,100,1,20.1,6.23,62.8,73,2.23,1,63,1,63,21.3,24.8,1,1,100,100,100,100,100,61.3,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,33.5,1,1,1,1,1,42.5,48.3,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,7.38,16.3,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63.5,100,38.3,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,6.77,35.8,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,73,1.83,62.5,36.4,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:43:00,1,100,1,88,100,100,1,1,40.6,1,1,20.1,42.6,100,25.3,1,1,100,100,1,100,100,1,100,1,89.3,100,100,100,100,1,1,1,1,100,79,1,1,75,75.2,75,100,16.7,1.83,1,1,27,1,1,22.9,1,1,1,100,100,100,29,100,100,1,23.3,2.58,63,71.5,2,1,63,1,63,21.9,23.2,1,1,100,100,100,100,100,62.3,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,33.2,1,1,1,1,1,42.2,83.5,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,72.4,17.3,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63.5,100,34.8,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,11.6,41.5,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,73.8,2,62.6,38.8,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:44:00,1,100,1,87.6,100,100,1,1,40.6,1,1,22.5,36,97.2,25.2,1,1,100,100,1,100,100,1,100,1,87.3,100,100,100,100,1,1,1,1,100,79,1,1,75,75,75,100,16.7,1,1,1,12.2,1,1,14.8,1,1,1,100,100,100,13,100,100,1,16.5,1,63,75.5,14.8,1,63,1,63,26.2,26.2,1,1,100,100,100,100,100,62.9,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,50.1,1,1,1,1,1,42.7,72,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,99.9,100,100,100,100,100,100,100,100,100,1,72.3,7.77,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63.5,100,36.6,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,5.15,28,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,73.9,2,62.4,13,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:45:00,1,100,1,87.3,100,100,1,1,55.2,1,1,14.7,36,98.8,25.3,1,1,100,100,1,100,100,1,100,1,90,100,100,100,100,1,1,1,1,100,79,1,1,75,75,75,100,17,1,1,1,12.2,1,1,14.7,1,1,1,100,100,100,13,100,100,1,15.2,1,63,71.5,9.31,1,63,1,63,26,26.5,1,1,100,100,100,100,100,62.5,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,60.2,1,1,1,1,1,42.5,60.5,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,99.9,100,100,100,100,100,100,100,100,100,1,71.5,8,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,99.8,100,100,84.8,100,100,63,100,38.9,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,2.31,22.1,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,73.5,1.83,62.3,13,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:46:00,1,100,1,88,100,100,1,1,41.2,1,1,12.9,36,98.7,26.5,1,1,100,100,1,100,100,1,100,1,90.7,100,100,100,100,1,1,1,1,100,79,1,1,75.3,75.2,75,100,17,1,1,1,12,1,1,14.8,1,1,1,100,100,100,13,100,100,1,19.3,1,63,70.4,14.8,1,63,1,63,25.2,26.2,1,1,100,100,100,100,100,62.2,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,49.6,1,1,1,1,1,43.4,29.5,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,71.3,8,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63.8,100,38.5,1,1,100,99.9,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,2,13.8,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,73.5,1.85,62.3,13,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:47:00,1,100,1,87.5,100,100,1,1,48.4,1,1,13.3,37,99.8,25.6,1,1,100,100,1,100,100,1,100,1,91,100,100,100,100,1,1,1,1,100,79,1,1,75,75.2,75.1,100,17.1,1,1,1,13.3,1,1,15,1,1,1,100,100,100,13.8,100,100,1,25.9,1.92,63,70.1,1.62,1,63,1,63,25.4,21.1,1,1,100,100,100,100,100,62,100,100,100,100,100,100,100,100,75,1,1,100,100,100,100,31.8,1,1,1,1,1,41.8,26.5,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,71.8,9,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63,100,34.9,1,1,100,99.9,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,1,13.8,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,73.2,1.62,62.3,13,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:48:00,1,100,1,87.8,100,100,1,1,51,1,1,13.9,41.8,100,25.4,1,1,100,100,1,100,100,1,100,1,90.8,100,100,100,100,1,1,1,1,100,79,1,1,75,75,75.1,100,16.9,1,1,1,13.4,1,1,15,1,1,1,100,100,100,21.7,100,100,1,20.6,11.2,63,70.8,20.5,1,63,1,63,15.3,21.5,1,1,100,100,100,100,100,62.3,100,100,100,100,100,100,100,100,75.2,1,1,100,100,100,100,5.46,1,1,1,1,1,42.5,26.8,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,72.2,8.67,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63,100,34.9,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,1,13,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,72.9,3.69,62.2,86.6,100,100,100,100,100,100,100,100,1,100,1,1,1
2021-08-11 00:49:00,1,100,1,88,100,100,1,1,17.5,1,1,13.5,37,100,26,1,1,100,100,1,100,100,1,100,1,85.9,100,100,100,100,1,1,1,1,100,79,1,1,75.3,75,75,100,16.8,1,1,1,13.6,1,1,14.8,1,1,1,100,100,100,24.2,100,100,1,9.50,4.38,63,82,11.5,1,63,1,63,2.85,24,1,1,100,100,100,100,100,62.8,100,100,100,100,100,100,100,100,69.5,1,1,100,100,100,100,2.17,1,1,1,1,1,42.5,26,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,1,1,1,1,100,1,100,100,100,100,100,100,100,100,100,100,100,1,71.7,8.85,100,100,100,100,100,100,100,100,100,63,1,1,1,1,1,1,1,100,1,100,100,100,100,100,100,63,100,34.5,1,1,100,100,1,1,1,1,1,1,1,100,1,1,1,1,1,1,50,100,100,100,100,100,1,100,100,1,13,100,1,1,1,100,1,100,100,100,100,100,100,100,100,100,73.6,12.1,62.7,83.5,100,100,100,100,100,100,100,100,1,100,1,1,1
